aX,aY,aZ
-0.077,-0.770,-0.632
-0.079,-0.770,-0.631
-0.077,-0.769,-0.632
-0.075,-0.770,-0.633
-0.078,-0.772,-0.631
-0.078,-0.775,-0.632
-0.077,-0.768,-0.631
-0.075,-0.770,-0.632
-0.080,-0.769,-0.631
-0.078,-0.772,-0.632
-0.078,-0.770,-0.630
-0.078,-0.771,-0.632
-0.079,-0.768,-0.632
-0.077,-0.771,-0.630
-0.076,-0.772,-0.630
-0.075,-0.768,-0.629
-0.078,-0.766,-0.630
-0.075,-0.771,-0.630
-0.078,-0.775,-0.634
-0.082,-0.769,-0.630
-0.080,-0.767,-0.630
-0.075,-0.760,-0.631
-0.077,-0.768,-0.630
-0.081,-0.783,-0.630
-0.080,-0.773,-0.633
-0.077,-0.763,-0.630
-0.075,-0.764,-0.629
-0.079,-0.770,-0.632
-0.076,-0.774,-0.631
-0.079,-0.780,-0.631
-0.077,-0.772,-0.630
-0.073,-0.764,-0.630
-0.074,-0.768,-0.630
-0.075,-0.773,-0.631
-0.080,-0.769,-0.632
-0.079,-0.769,-0.632
-0.079,-0.770,-0.630
-0.078,-0.771,-0.631
-0.080,-0.769,-0.630
-0.078,-0.771,-0.630
-0.077,-0.768,-0.630
-0.080,-0.770,-0.630
-0.080,-0.775,-0.633
-0.077,-0.769,-0.631
-0.074,-0.773,-0.629
-0.075,-0.774,-0.632
-0.078,-0.775,-0.630
-0.079,-0.774,-0.630
-0.078,-0.769,-0.628
-0.077,-0.768,-0.630
-0.077,-0.767,-0.629
-0.079,-0.777,-0.631
-0.080,-0.772,-0.627
-0.081,-0.771,-0.627
-0.080,-0.773,-0.630
-0.080,-0.770,-0.627
-0.076,-0.770,-0.627
-0.077,-0.769,-0.632
-0.080,-0.773,-0.628
-0.080,-0.775,-0.630
-0.080,-0.776,-0.631
-0.080,-0.767,-0.627
-0.079,-0.762,-0.625
-0.078,-0.768,-0.631
-0.076,-0.779,-0.632
-0.078,-0.778,-0.629
-0.077,-0.767,-0.630
-0.075,-0.763,-0.628
-0.076,-0.771,-0.631
-0.075,-0.780,-0.632
-0.078,-0.773,-0.630
-0.076,-0.769,-0.630
-0.076,-0.768,-0.629
-0.077,-0.775,-0.628
-0.079,-0.780,-0.631
-0.078,-0.772,-0.632
-0.079,-0.768,-0.628
-0.077,-0.769,-0.630
-0.077,-0.769,-0.627
-0.080,-0.774,-0.630
-0.079,-0.772,-0.632
-0.080,-0.770,-0.630
-0.078,-0.775,-0.630
-0.076,-0.774,-0.627
-0.081,-0.773,-0.628
-0.079,-0.769,-0.628
-0.075,-0.772,-0.633
-0.074,-0.773,-0.633
-0.081,-0.771,-0.628
-0.077,-0.771,-0.627
-0.078,-0.774,-0.628
-0.075,-0.776,-0.630
-0.080,-0.765,-0.628
-0.079,-0.767,-0.628
-0.081,-0.766,-0.628
-0.078,-0.775,-0.631
-0.076,-0.773,-0.633
-0.073,-0.773,-0.632
-0.078,-0.773,-0.630
-0.078,-0.771,-0.630
-0.076,-0.773,-0.631
-0.076,-0.770,-0.630
-0.078,-0.769,-0.630
-0.080,-0.769,-0.631
-0.079,-0.771,-0.630
-0.078,-0.771,-0.631
-0.075,-0.772,-0.631
-0.077,-0.768,-0.632
-0.077,-0.768,-0.630
-0.079,-0.771,-0.633
-0.079,-0.772,-0.630
-0.077,-0.772,-0.630
-0.077,-0.771,-0.630
-0.078,-0.770,-0.629
-0.080,-0.774,-0.631
-0.078,-0.770,-0.632
-0.076,-0.773,-0.631
-0.077,-0.770,-0.630
-0.078,-0.766,-0.633
-0.075,-0.772,-0.633
-0.079,-0.774,-0.634
-0.077,-0.771,-0.628
-0.078,-0.766,-0.631
-0.079,-0.767,-0.630
-0.075,-0.772,-0.633
-0.077,-0.772,-0.630
-0.078,-0.769,-0.630
-0.076,-0.766,-0.630
-0.079,-0.772,-0.633
-0.078,-0.774,-0.631
-0.080,-0.771,-0.630
-0.078,-0.772,-0.630
-0.078,-0.771,-0.630
-0.077,-0.772,-0.630
-0.077,-0.772,-0.631
-0.076,-0.771,-0.629
-0.078,-0.773,-0.632
-0.078,-0.768,-0.630
-0.078,-0.769,-0.631
-0.078,-0.771,-0.631
-0.081,-0.772,-0.631
-0.076,-0.772,-0.632
-0.080,-0.769,-0.631
-0.079,-0.772,-0.631
-0.077,-0.769,-0.631
-0.076,-0.772,-0.631
-0.078,-0.769,-0.631
-0.077,-0.770,-0.631
-0.076,-0.768,-0.630
-0.078,-0.769,-0.630
-0.078,-0.771,-0.631
-0.079,-0.774,-0.631
-0.076,-0.768,-0.631
-0.079,-0.771,-0.632
-0.077,-0.770,-0.631
-0.079,-0.771,-0.632
-0.077,-0.770,-0.630
-0.077,-0.770,-0.631
-0.076,-0.771,-0.630
-0.074,-0.772,-0.630
-0.076,-0.769,-0.631
-0.075,-0.772,-0.631
-0.074,-0.771,-0.631
-0.077,-0.772,-0.632
-0.078,-0.770,-0.631
-0.076,-0.772,-0.630
-0.078,-0.771,-0.630
-0.078,-0.770,-0.630
-0.077,-0.771,-0.630
-0.079,-0.772,-0.634
-0.080,-0.770,-0.629
-0.076,-0.769,-0.631
-0.077,-0.767,-0.631
-0.079,-0.773,-0.632
-0.077,-0.772,-0.630
-0.078,-0.769,-0.631
-0.075,-0.770,-0.631
-0.075,-0.773,-0.632
-0.078,-0.773,-0.631
-0.079,-0.771,-0.630
-0.076,-0.768,-0.631
-0.077,-0.769,-0.631
-0.078,-0.772,-0.630
-0.077,-0.772,-0.632
-0.078,-0.772,-0.630
-0.078,-0.768,-0.631
-0.078,-0.770,-0.630
-0.077,-0.772,-0.631
-0.075,-0.772,-0.633
-0.077,-0.771,-0.631
-0.076,-0.769,-0.629
-0.078,-0.770,-0.630
-0.076,-0.770,-0.630
-0.078,-0.772,-0.633
-0.079,-0.771,-0.631
-0.078,-0.772,-0.632
-0.077,-0.768,-0.631
-0.077,-0.771,-0.630
-0.076,-0.772,-0.630
-0.075,-0.772,-0.631
-0.078,-0.771,-0.632
-0.079,-0.770,-0.633
-0.078,-0.769,-0.631
-0.077,-0.769,-0.629
-0.077,-0.775,-0.631
-0.076,-0.772,-0.630
-0.077,-0.768,-0.631
-0.076,-0.769,-0.630
-0.076,-0.770,-0.629
-0.078,-0.772,-0.630
-0.079,-0.770,-0.632
-0.078,-0.772,-0.630
-0.078,-0.771,-0.630
-0.078,-0.769,-0.629
-0.079,-0.770,-0.630
-0.078,-0.769,-0.630
-0.080,-0.771,-0.631
-0.079,-0.771,-0.630
-0.078,-0.771,-0.630
-0.078,-0.768,-0.632
-0.079,-0.770,-0.632
-0.078,-0.773,-0.631
-0.078,-0.770,-0.628
-0.079,-0.770,-0.630
-0.078,-0.771,-0.629
-0.078,-0.772,-0.630
-0.079,-0.771,-0.630
-0.078,-0.772,-0.630
-0.079,-0.773,-0.628
-0.079,-0.773,-0.630
-0.079,-0.770,-0.631
-0.077,-0.766,-0.628
-0.077,-0.767,-0.630
-0.078,-0.772,-0.628
-0.078,-0.773,-0.629
-0.077,-0.773,-0.631
-0.082,-0.753,-0.647
-0.084,-0.774,-0.628
-0.079,-0.772,-0.631
-0.081,-0.767,-0.629
-0.077,-0.769,-0.629
-0.076,-0.772,-0.631
-0.078,-0.774,-0.628
-0.079,-0.770,-0.630
-0.078,-0.771,-0.630
-0.080,-0.771,-0.630
-0.078,-0.771,-0.631
-0.077,-0.770,-0.630
-0.078,-0.768,-0.630
-0.079,-0.768,-0.630
-0.080,-0.772,-0.631
-0.077,-0.775,-0.631
-0.077,-0.775,-0.631
-0.076,-0.771,-0.629
-0.079,-0.771,-0.629
-0.076,-0.770,-0.630
-0.077,-0.772,-0.629
-0.077,-0.771,-0.630
-0.077,-0.772,-0.631
-0.079,-0.770,-0.631
-0.078,-0.773,-0.630
-0.077,-0.772,-0.627
-0.076,-0.779,-0.624
-0.060,-0.776,-0.615
-0.078,-0.799,-0.621
-0.075,-0.784,-0.617
-0.067,-0.774,-0.610
-0.075,-0.775,-0.626
-0.080,-0.771,-0.637
-0.073,-0.776,-0.661
-0.123,-0.675,-0.706
-0.054,-0.774,-0.647
-0.063,-0.746,-0.625
-0.071,-0.750,-0.630
-0.066,-0.777,-0.612
-0.087,-0.786,-0.634
-0.069,-0.793,-0.613
-0.074,-0.775,-0.625
-0.076,-0.768,-0.634
-0.080,-0.770,-0.629
-0.069,-0.774,-0.628
-0.067,-0.767,-0.630
-0.062,-0.764,-0.631
-0.063,-0.767,-0.631
-0.063,-0.773,-0.626
-0.064,-0.774,-0.629
-0.068,-0.778,-0.628
-0.066,-0.782,-0.628
-0.070,-0.785,-0.629
-0.074,-0.776,-0.625
-0.025,-0.764,-0.568
-0.106,-0.785,-0.629
-0.080,-0.800,-0.603
-0.095,-0.802,-0.606
-0.085,-0.793,-0.610
-0.066,-0.810,-0.586
-0.061,-0.772,-0.647
-0.055,-0.742,-0.640
-0.066,-0.736,-0.650
-0.050,-0.807,-0.633
-0.076,-0.803,-0.662
-0.069,-0.791,-0.634
-0.059,-0.772,-0.619
-0.065,-0.788,-0.611
-0.070,-0.797,-0.616
-0.073,-0.787,-0.595
-0.076,-0.790,-0.598
-0.094,-0.799,-0.613
-0.078,-0.800,-0.608
-0.068,-0.780,-0.629
-0.064,-0.764,-0.630
-0.074,-0.726,-0.636
-0.059,-0.753,-0.632
-0.065,-0.767,-0.634
-0.058,-0.781,-0.638
-0.062,-0.777,-0.643
-0.060,-0.761,-0.641
-0.077,-0.736,-0.668
-0.082,-0.742,-0.657
-0.083,-0.769,-0.618
-0.074,-0.793,-0.610
-0.083,-0.792,-0.634
-0.044,-0.791,-0.611
-0.046,-0.797,-0.621
-0.047,-0.784,-0.612
-0.076,-0.783,-0.624
-0.080,-0.776,-0.631
-0.075,-0.782,-0.634
-0.076,-0.783,-0.644
-0.058,-0.785,-0.632
-0.074,-0.768,-0.633
-0.071,-0.766,-0.627
-0.074,-0.775,-0.631
-0.076,-0.771,-0.631
-0.074,-0.764,-0.631
-0.077,-0.764,-0.631
-0.076,-0.761,-0.633
-0.079,-0.764,-0.635
-0.077,-0.764,-0.634
-0.076,-0.765,-0.634
-0.076,-0.754,-0.641
-0.062,-0.776,-0.632
-0.070,-0.767,-0.639
-0.059,-0.769,-0.630
-0.076,-0.769,-0.635
-0.073,-0.772,-0.636
-0.075,-0.769,-0.636
-0.074,-0.769,-0.639
-0.069,-0.769,-0.638
-0.075,-0.770,-0.636
-0.074,-0.769,-0.637
-0.073,-0.766,-0.636
-0.073,-0.762,-0.638
-0.074,-0.762,-0.637
-0.075,-0.767,-0.637
-0.077,-0.767,-0.639
-0.078,-0.764,-0.637
-0.073,-0.764,-0.635
-0.073,-0.771,-0.637
-0.072,-0.765,-0.636
-0.071,-0.765,-0.635
-0.072,-0.763,-0.635
-0.072,-0.772,-0.636
-0.076,-0.772,-0.637
-0.074,-0.770,-0.638
-0.073,-0.767,-0.637
-0.071,-0.762,-0.634
-0.072,-0.763,-0.635
-0.077,-0.766,-0.634
-0.078,-0.768,-0.634
-0.074,-0.767,-0.638
-0.073,-0.763,-0.635
-0.076,-0.762,-0.635
-0.077,-0.769,-0.636
-0.076,-0.769,-0.636
-0.073,-0.770,-0.638
-0.072,-0.768,-0.634
-0.075,-0.764,-0.636
-0.074,-0.766,-0.634
-0.075,-0.768,-0.636
-0.078,-0.767,-0.636
-0.075,-0.767,-0.634
-0.073,-0.767,-0.636
-0.075,-0.768,-0.636
-0.075,-0.767,-0.634
-0.072,-0.771,-0.636
-0.076,-0.764,-0.633
-0.073,-0.762,-0.636
-0.074,-0.764,-0.637
-0.075,-0.765,-0.631
-0.076,-0.766,-0.634
-0.074,-0.766,-0.634
-0.076,-0.769,-0.633
-0.075,-0.768,-0.636
-0.075,-0.770,-0.635
-0.074,-0.768,-0.634
-0.071,-0.769,-0.633
-0.075,-0.765,-0.635
-0.074,-0.766,-0.636
-0.074,-0.766,-0.633
-0.075,-0.768,-0.635
-0.076,-0.768,-0.633
-0.072,-0.766,-0.633
-0.073,-0.765,-0.633
-0.075,-0.768,-0.636
-0.075,-0.768,-0.636
-0.076,-0.769,-0.636
-0.074,-0.766,-0.635
-0.074,-0.766,-0.635
-0.073,-0.768,-0.635
-0.073,-0.769,-0.635
-0.072,-0.767,-0.636
-0.072,-0.764,-0.635
-0.071,-0.764,-0.634
-0.073,-0.766,-0.636
-0.075,-0.767,-0.635
-0.075,-0.767,-0.635
-0.073,-0.767,-0.636
-0.076,-0.766,-0.635
-0.077,-0.766,-0.636
-0.075,-0.766,-0.637
-0.074,-0.768,-0.636
-0.072,-0.764,-0.637
-0.073,-0.765,-0.633
-0.073,-0.768,-0.636
-0.075,-0.766,-0.637
-0.075,-0.766,-0.637
-0.075,-0.765,-0.635
-0.074,-0.764,-0.637
-0.076,-0.764,-0.637
-0.078,-0.768,-0.637
-0.075,-0.771,-0.636
-0.074,-0.767,-0.635
-0.075,-0.767,-0.635
-0.074,-0.766,-0.637
-0.071,-0.768,-0.636
-0.073,-0.770,-0.637
-0.072,-0.766,-0.636
-0.075,-0.764,-0.637
-0.073,-0.765,-0.636
-0.073,-0.765,-0.635
-0.074,-0.767,-0.637
-0.074,-0.767,-0.634
-0.074,-0.767,-0.637
-0.076,-0.768,-0.635
-0.073,-0.767,-0.636
-0.074,-0.767,-0.637
-0.072,-0.767,-0.635
-0.073,-0.766,-0.639
-0.071,-0.766,-0.637
-0.072,-0.765,-0.636
-0.074,-0.765,-0.637
-0.075,-0.766,-0.637
-0.074,-0.767,-0.636
-0.074,-0.767,-0.636
-0.075,-0.766,-0.635
-0.074,-0.767,-0.636
-0.075,-0.766,-0.636
-0.075,-0.763,-0.638
-0.073,-0.765,-0.635
-0.075,-0.768,-0.636
-0.076,-0.770,-0.638
-0.075,-0.769,-0.635
-0.075,-0.766,-0.637
-0.075,-0.768,-0.639
-0.073,-0.767,-0.634
-0.071,-0.767,-0.635
-0.076,-0.764,-0.638
-0.073,-0.765,-0.637
-0.074,-0.767,-0.637
-0.072,-0.764,-0.637
-0.073,-0.765,-0.637
-0.073,-0.766,-0.637
-0.072,-0.766,-0.637
-0.075,-0.764,-0.638
-0.072,-0.766,-0.637
-0.073,-0.767,-0.638
-0.074,-0.765,-0.638
-0.072,-0.766,-0.636
-0.075,-0.766,-0.636
-0.076,-0.766,-0.638
-0.073,-0.767,-0.636
-0.073,-0.764,-0.635
-0.074,-0.764,-0.635
-0.074,-0.767,-0.637
-0.075,-0.766,-0.637
-0.075,-0.766,-0.638
-0.075,-0.764,-0.637
-0.074,-0.767,-0.636
-0.074,-0.770,-0.638
-0.075,-0.767,-0.637
-0.074,-0.763,-0.637
-0.075,-0.763,-0.637
-0.075,-0.764,-0.636
-0.072,-0.768,-0.636
-0.073,-0.767,-0.636
-0.072,-0.767,-0.637
-0.074,-0.767,-0.636
-0.074,-0.768,-0.635
-0.073,-0.769,-0.637
-0.075,-0.768,-0.638
-0.075,-0.765,-0.638
-0.074,-0.765,-0.633
-0.072,-0.767,-0.638
-0.073,-0.766,-0.635
-0.076,-0.768,-0.635
-0.075,-0.767,-0.636
-0.075,-0.766,-0.636
-0.072,-0.766,-0.637
-0.075,-0.767,-0.639
-0.073,-0.766,-0.636
-0.073,-0.764,-0.637
-0.075,-0.766,-0.639
-0.077,-0.766,-0.637
-0.073,-0.764,-0.635
-0.075,-0.768,-0.635
-0.074,-0.768,-0.636
-0.074,-0.763,-0.635
-0.072,-0.765,-0.633
-0.072,-0.765,-0.637
-0.076,-0.765,-0.636
-0.076,-0.764,-0.638
-0.074,-0.766,-0.637
-0.075,-0.766,-0.636
-0.071,-0.768,-0.637
-0.072,-0.768,-0.637
-0.072,-0.764,-0.638
-0.070,-0.769,-0.639
-0.071,-0.764,-0.638
-0.074,-0.765,-0.635
-0.073,-0.763,-0.636
-0.075,-0.765,-0.638
-0.075,-0.764,-0.638
-0.077,-0.767,-0.638
-0.077,-0.768,-0.637
-0.076,-0.763,-0.635
-0.074,-0.762,-0.636
-0.075,-0.765,-0.638
-0.072,-0.767,-0.637
-0.073,-0.765,-0.635
-0.074,-0.765,-0.636
-0.073,-0.763,-0.637
-0.070,-0.771,-0.636
-0.076,-0.771,-0.637
-0.075,-0.765,-0.638
-0.076,-0.764,-0.637
-0.075,-0.762,-0.633
-0.075,-0.765,-0.636
-0.075,-0.765,-0.636
-0.074,-0.765,-0.637
-0.074,-0.764,-0.635
-0.074,-0.768,-0.637
-0.074,-0.768,-0.636
-0.074,-0.767,-0.639
-0.074,-0.767,-0.637
-0.074,-0.765,-0.636
-0.073,-0.765,-0.636
-0.072,-0.767,-0.637
-0.073,-0.766,-0.638
-0.075,-0.766,-0.637
-0.074,-0.766,-0.636
-0.074,-0.766,-0.635
-0.077,-0.765,-0.635
-0.075,-0.765,-0.638
-0.072,-0.766,-0.636
-0.075,-0.767,-0.635
-0.076,-0.765,-0.637
-0.074,-0.766,-0.635
-0.074,-0.768,-0.635
-0.073,-0.770,-0.633
-0.071,-0.767,-0.635
-0.073,-0.763,-0.637
-0.074,-0.766,-0.635
-0.073,-0.769,-0.635
-0.074,-0.766,-0.636
-0.076,-0.767,-0.637
-0.073,-0.765,-0.636
-0.074,-0.766,-0.637
-0.075,-0.767,-0.634
-0.076,-0.767,-0.633
-0.074,-0.767,-0.636
-0.073,-0.766,-0.637
-0.074,-0.765,-0.635
-0.075,-0.768,-0.634
-0.075,-0.766,-0.635
-0.075,-0.768,-0.634
-0.076,-0.764,-0.634
-0.077,-0.768,-0.635
-0.075,-0.771,-0.635
-0.075,-0.767,-0.634
-0.076,-0.766,-0.635
-0.075,-0.765,-0.636
-0.076,-0.770,-0.636
-0.072,-0.766,-0.633
-0.073,-0.768,-0.633
-0.071,-0.767,-0.634
-0.075,-0.769,-0.636
-0.073,-0.770,-0.633
-0.077,-0.764,-0.635
-0.077,-0.764,-0.637
-0.076,-0.765,-0.634
-0.074,-0.766,-0.634
-0.075,-0.767,-0.634
-0.073,-0.766,-0.633
-0.076,-0.770,-0.635
-0.075,-0.771,-0.636
-0.073,-0.771,-0.636
-0.074,-0.770,-0.634
-0.072,-0.767,-0.635
-0.075,-0.767,-0.635
-0.074,-0.767,-0.637
-0.076,-0.770,-0.637
-0.075,-0.766,-0.636
-0.073,-0.767,-0.637
-0.075,-0.767,-0.635
-0.076,-0.768,-0.637
-0.074,-0.769,-0.634
-0.075,-0.768,-0.637
-0.075,-0.763,-0.635
-0.076,-0.767,-0.636
-0.080,-0.768,-0.636
-0.077,-0.771,-0.635
-0.073,-0.768,-0.636
-0.072,-0.764,-0.636
-0.074,-0.770,-0.636
-0.074,-0.769,-0.638
-0.073,-0.764,-0.636
-0.073,-0.766,-0.636
-0.074,-0.769,-0.636
-0.074,-0.765,-0.636
-0.075,-0.767,-0.636
-0.073,-0.766,-0.637
-0.074,-0.766,-0.634
-0.074,-0.763,-0.636
-0.076,-0.765,-0.635
-0.076,-0.766,-0.635
-0.075,-0.768,-0.639
-0.073,-0.768,-0.636
-0.075,-0.764,-0.635
-0.074,-0.765,-0.637
-0.075,-0.764,-0.637
-0.074,-0.767,-0.637
-0.075,-0.767,-0.636
-0.075,-0.765,-0.637
-0.073,-0.767,-0.637
-0.075,-0.769,-0.637
-0.073,-0.763,-0.635
-0.073,-0.765,-0.638
-0.073,-0.764,-0.637
-0.073,-0.764,-0.638
-0.076,-0.766,-0.635
-0.076,-0.764,-0.637
-0.074,-0.768,-0.637
-0.072,-0.764,-0.636
-0.075,-0.766,-0.637
-0.072,-0.766,-0.636
-0.073,-0.766,-0.638
-0.073,-0.765,-0.636
-0.074,-0.765,-0.637
-0.075,-0.765,-0.636
-0.074,-0.767,-0.636
-0.075,-0.766,-0.637
-0.075,-0.765,-0.637
-0.075,-0.764,-0.638
-0.075,-0.765,-0.638
-0.077,-0.766,-0.637
-0.074,-0.764,-0.638
-0.075,-0.765,-0.637
-0.073,-0.766,-0.637
-0.074,-0.766,-0.638
-0.073,-0.763,-0.640
-0.075,-0.767,-0.636
-0.076,-0.765,-0.637
-0.078,-0.771,-0.639
-0.075,-0.764,-0.636
-0.077,-0.762,-0.638
-0.078,-0.765,-0.635
-0.076,-0.762,-0.636
-0.073,-0.762,-0.637
-0.071,-0.770,-0.638
-0.073,-0.768,-0.640
-0.074,-0.767,-0.640
-0.073,-0.761,-0.639
-0.077,-0.761,-0.634
-0.076,-0.764,-0.636
-0.076,-0.770,-0.636
-0.073,-0.769,-0.639
-0.072,-0.770,-0.640
-0.071,-0.767,-0.637
-0.074,-0.759,-0.634
-0.074,-0.762,-0.632
-0.074,-0.770,-0.639
-0.071,-0.769,-0.638
-0.072,-0.768,-0.637
-0.072,-0.763,-0.638
-0.072,-0.769,-0.640
-0.075,-0.769,-0.633
-0.074,-0.770,-0.637
-0.068,-0.760,-0.641
-0.066,-0.760,-0.640
-0.073,-0.761,-0.634
-0.075,-0.766,-0.634
-0.079,-0.770,-0.635
-0.073,-0.768,-0.638
-0.072,-0.762,-0.639
-0.075,-0.763,-0.635
-0.073,-0.762,-0.635
-0.072,-0.767,-0.638
-0.068,-0.769,-0.642
-0.073,-0.769,-0.637
-0.076,-0.766,-0.636
-0.078,-0.768,-0.633
-0.076,-0.772,-0.637
-0.071,-0.761,-0.637
-0.072,-0.762,-0.634
-0.072,-0.762,-0.638
-0.073,-0.767,-0.636
-0.075,-0.768,-0.638
-0.072,-0.766,-0.641
-0.072,-0.767,-0.637
-0.072,-0.764,-0.635
-0.070,-0.765,-0.639
-0.077,-0.766,-0.634
-0.084,-0.759,-0.635
-0.069,-0.740,-0.636
-0.075,-0.795,-0.647
-0.068,-0.750,-0.631
-0.066,-0.767,-0.635
-0.072,-0.767,-0.642
-0.071,-0.757,-0.634
-0.074,-0.760,-0.638
-0.072,-0.768,-0.640
-0.073,-0.771,-0.638
-0.072,-0.767,-0.637
-0.073,-0.765,-0.638
-0.075,-0.768,-0.639
-0.073,-0.766,-0.637
-0.071,-0.765,-0.638
-0.073,-0.762,-0.636
-0.072,-0.762,-0.638
-0.072,-0.772,-0.641
-0.074,-0.770,-0.638
-0.073,-0.768,-0.639
-0.073,-0.764,-0.637
-0.070,-0.766,-0.638
-0.076,-0.759,-0.638
-0.071,-0.763,-0.631
-0.073,-0.772,-0.642
-0.071,-0.769,-0.640
-0.071,-0.762,-0.638
-0.074,-0.765,-0.637
-0.070,-0.763,-0.638
-0.074,-0.765,-0.637
-0.077,-0.765,-0.635
-0.080,-0.766,-0.636
-0.075,-0.767,-0.637
-0.071,-0.768,-0.639
-0.073,-0.763,-0.638
-0.071,-0.764,-0.636
-0.073,-0.765,-0.638
-0.074,-0.767,-0.637
-0.074,-0.767,-0.635
-0.073,-0.769,-0.635
-0.075,-0.768,-0.637
-0.072,-0.765,-0.637
-0.070,-0.764,-0.638
-0.073,-0.769,-0.635
-0.075,-0.766,-0.637
-0.074,-0.766,-0.634
-0.072,-0.765,-0.637
-0.075,-0.764,-0.635
-0.078,-0.767,-0.636
-0.076,-0.769,-0.636
-0.072,-0.767,-0.636
-0.074,-0.763,-0.635
-0.074,-0.764,-0.636
-0.075,-0.765,-0.636
-0.073,-0.769,-0.636
-0.074,-0.769,-0.636
-0.072,-0.768,-0.637
-0.072,-0.770,-0.636
-0.073,-0.769,-0.636
-0.077,-0.766,-0.634
-0.076,-0.766,-0.634
-0.077,-0.766,-0.635
-0.072,-0.766,-0.637
-0.074,-0.766,-0.635
-0.075,-0.766,-0.636
-0.072,-0.765,-0.638
-0.075,-0.765,-0.637
-0.072,-0.765,-0.635
-0.074,-0.768,-0.636
-0.075,-0.766,-0.637
-0.075,-0.767,-0.638
-0.074,-0.769,-0.635
-0.075,-0.764,-0.634
-0.074,-0.765,-0.638
-0.075,-0.765,-0.639
-0.075,-0.768,-0.638
-0.075,-0.766,-0.635
-0.074,-0.765,-0.635
-0.073,-0.767,-0.638
-0.072,-0.771,-0.638
-0.075,-0.770,-0.635
-0.075,-0.763,-0.635
-0.075,-0.764,-0.638
-0.075,-0.764,-0.637
-0.074,-0.766,-0.635
-0.073,-0.764,-0.636
-0.077,-0.765,-0.635
-0.073,-0.769,-0.636
-0.073,-0.766,-0.638
-0.073,-0.766,-0.635
-0.072,-0.768,-0.637
-0.076,-0.768,-0.635
-0.072,-0.764,-0.636
-0.075,-0.765,-0.635
-0.072,-0.766,-0.636
-0.072,-0.766,-0.637
-0.072,-0.765,-0.636
-0.076,-0.762,-0.636
-0.074,-0.765,-0.635
-0.075,-0.769,-0.640
-0.075,-0.764,-0.636
-0.075,-0.764,-0.635
-0.074,-0.763,-0.638
-0.075,-0.765,-0.637
-0.074,-0.765,-0.638
-0.073,-0.766,-0.637
-0.074,-0.766,-0.638
-0.073,-0.767,-0.637
-0.074,-0.764,-0.638
-0.072,-0.762,-0.636
-0.075,-0.764,-0.636
-0.076,-0.766,-0.637
-0.074,-0.766,-0.638
-0.074,-0.767,-0.638
-0.074,-0.761,-0.636
-0.075,-0.767,-0.637
-0.076,-0.765,-0.636
-0.073,-0.764,-0.638
-0.072,-0.764,-0.636
-0.076,-0.764,-0.636
-0.074,-0.765,-0.637
-0.073,-0.765,-0.636
-0.074,-0.767,-0.638
-0.072,-0.766,-0.637
-0.072,-0.765,-0.638
-0.075,-0.763,-0.637
-0.074,-0.762,-0.639
-0.073,-0.763,-0.639
-0.074,-0.768,-0.638
-0.073,-0.765,-0.639
-0.075,-0.763,-0.637
-0.074,-0.764,-0.637
-0.074,-0.772,-0.638
-0.073,-0.771,-0.636
-0.075,-0.762,-0.637
-0.071,-0.766,-0.636
-0.076,-0.766,-0.635
-0.073,-0.765,-0.638
-0.076,-0.762,-0.636
-0.071,-0.765,-0.635
-0.075,-0.767,-0.638
-0.072,-0.767,-0.637
-0.073,-0.766,-0.636
-0.074,-0.766,-0.637
-0.073,-0.765,-0.636
-0.073,-0.767,-0.638
-0.074,-0.765,-0.637
-0.073,-0.763,-0.636
-0.072,-0.765,-0.639
-0.076,-0.766,-0.638
-0.073,-0.766,-0.639
-0.073,-0.764,-0.636
-0.075,-0.764,-0.637
-0.074,-0.766,-0.637
-0.074,-0.764,-0.637
-0.076,-0.765,-0.636
-0.075,-0.765,-0.638
-0.075,-0.763,-0.637
-0.077,-0.766,-0.637
-0.073,-0.766,-0.638
-0.073,-0.767,-0.637
-0.075,-0.766,-0.638
-0.073,-0.768,-0.636
-0.075,-0.764,-0.636
-0.076,-0.764,-0.635
-0.075,-0.764,-0.638
-0.074,-0.766,-0.638
-0.073,-0.766,-0.636
-0.074,-0.766,-0.640
-0.075,-0.764,-0.636
-0.075,-0.765,-0.639
-0.073,-0.767,-0.638
-0.077,-0.766,-0.637
-0.073,-0.763,-0.638
-0.074,-0.766,-0.638
-0.073,-0.764,-0.638
-0.075,-0.765,-0.634
-0.072,-0.763,-0.638
-0.073,-0.767,-0.637
-0.073,-0.766,-0.638
-0.074,-0.763,-0.636
-0.073,-0.766,-0.637
-0.075,-0.766,-0.636
-0.074,-0.764,-0.635
-0.074,-0.763,-0.641
-0.073,-0.764,-0.638
-0.073,-0.770,-0.636
-0.074,-0.766,-0.638
-0.073,-0.762,-0.636
-0.072,-0.761,-0.638
-0.074,-0.764,-0.637
-0.073,-0.767,-0.637
-0.074,-0.764,-0.638
-0.073,-0.765,-0.638
-0.073,-0.763,-0.638
-0.073,-0.766,-0.639
-0.075,-0.763,-0.638
-0.073,-0.765,-0.636
-0.075,-0.766,-0.637
-0.073,-0.764,-0.637
-0.075,-0.765,-0.637
-0.072,-0.765,-0.639
-0.074,-0.765,-0.638
-0.073,-0.763,-0.635
-0.076,-0.766,-0.638
-0.074,-0.763,-0.638
-0.077,-0.764,-0.638
-0.074,-0.764,-0.639
-0.072,-0.765,-0.637
