aX,aY,aZ
-0.637,-0.244,-0.641
-0.591,-0.075,-0.695
-0.618,0.004,-0.708
-0.773,-0.081,-0.595
-0.659,-0.216,-0.613
-0.643,-0.265,-0.607
-0.620,-0.341,-0.610
-0.676,-0.336,-0.451
-0.603,-0.299,-0.264
-0.479,-0.226,-0.494
-0.488,-0.240,-0.566
-0.597,-0.207,-0.664
-0.652,-0.154,-0.566
-0.610,-0.197,-0.474
-0.608,0.005,-0.411
-0.713,-0.162,-0.508
-0.921,-0.238,-0.638
-1.320,-0.391,-1.421
-1.231,-0.387,-1.837
-1.142,-0.305,-1.430
-0.955,-0.070,-0.551
-0.885,-0.079,-0.406
-0.849,-0.070,-0.404
-0.854,-0.113,-0.701
-0.747,-0.141,-0.980
-0.718,-0.108,-1.050
-0.706,-0.005,-0.866
-0.787,-0.008,-0.672
-0.780,-0.025,-0.610
-0.751,-0.011,-0.546
-0.735,0.023,-0.515
-0.729,0.000,-0.518
-0.739,-0.031,-0.601
-0.753,-0.090,-0.684
-0.716,-0.073,-0.499
-0.718,-0.061,-0.446
-0.711,0.011,-0.400
-0.729,-0.006,-0.482
-0.701,0.028,-0.472
-0.668,-0.033,-0.526
-0.644,-0.088,-0.600
-0.643,-0.106,-0.633
-0.603,-0.125,-0.650
-0.633,-0.119,-0.804
-0.625,-0.046,-0.827
-0.552,-0.067,-0.807
-0.491,-0.062,-0.822
-0.450,-0.085,-0.738
-0.469,-0.069,-0.565
-0.515,-0.060,-0.482
-0.546,-0.013,-0.462
-0.573,-0.035,-0.465
-0.664,-0.004,-0.448
-0.676,-0.020,-0.478
-0.643,0.014,-0.540
-0.717,0.052,-0.520
-0.732,-0.012,-0.508
-0.704,-0.098,-0.509
-0.735,-0.008,-0.491
-1.029,0.152,-0.493
-1.449,-0.073,-0.921
-0.931,-0.592,-0.949
-0.772,-0.408,-0.914
-0.645,0.000,-0.630
-0.883,-0.326,-0.164
-0.979,-0.324,-0.230
-1.535,-0.265,-1.653
-0.775,-0.149,-0.711
-1.095,-0.269,-0.435
-1.237,-0.558,-0.194
-0.814,-0.798,-0.684
-0.710,-0.783,-0.729
-0.784,-0.503,-0.549
-0.946,-0.292,-0.488
-0.891,-0.274,-0.458
-0.828,-0.313,-0.361
-0.874,-0.335,-0.299
-0.880,-0.316,-0.358
-0.781,-0.310,-0.534
-0.628,-0.315,-0.657
-0.569,-0.316,-0.715
-0.545,-0.274,-0.800
-0.653,-0.194,-0.767
-0.670,-0.179,-0.756
-0.700,-0.228,-0.644
-0.666,-0.266,-0.609
-0.676,-0.266,-0.607
-0.688,-0.283,-0.609
-0.651,-0.276,-0.657
-0.657,-0.200,-0.679
-0.729,-0.094,-0.626
-0.721,-0.173,-0.594
-0.755,-0.172,-0.589
-0.750,-0.163,-0.633
-0.823,-0.162,-0.575
-0.788,-0.245,-0.481
-0.656,-0.225,-0.458
-0.505,-0.281,-0.483
-0.479,-0.287,-0.438
-0.491,-0.224,-0.402
-0.554,-0.281,-0.390
-0.550,-0.278,-0.401
-0.574,-0.159,-0.489
-0.563,-0.123,-0.441
-0.520,-0.106,-0.458
-0.636,-0.216,-0.569
-1.061,-0.212,-1.086
-1.157,-0.110,-1.393
-1.115,-0.070,-1.123
-1.172,-0.095,-0.945
-1.138,-0.162,-0.895
-1.107,-0.241,-0.792
-1.195,-0.253,-0.829
-1.318,-0.226,-0.826
-1.006,0.031,-0.712
-0.807,-0.037,-0.647
-0.790,-0.039,-0.615
-0.755,-0.071,-0.592
-0.654,-0.054,-0.622
-0.651,0.010,-0.594
-0.685,0.065,-0.495
-0.681,0.055,-0.388
-0.701,0.043,-0.334
-0.673,0.009,-0.277
-0.740,-0.026,-0.231
-0.742,-0.045,-0.233
-0.740,0.037,-0.310
-0.709,0.053,-0.578
-0.711,0.101,-0.724
-0.766,-0.062,-1.117
-0.584,0.073,-1.421
-0.433,-0.021,-1.392
-0.316,-0.473,-0.756
-0.397,-0.555,-0.399
-0.520,-0.482,-0.168
-1.072,0.340,-0.341
-1.828,-0.233,-1.329
-0.855,-0.439,-1.412
-0.772,0.000,-0.671
-1.202,0.546,0.181
-0.976,-0.020,0.194
-0.810,-0.282,-0.008
-0.870,-0.670,-0.741
-0.797,-0.659,-0.880
-0.583,-0.369,-0.866
-0.572,-0.413,-0.637
-0.675,-0.406,-0.507
-0.805,-0.432,-0.436
-0.819,-0.269,-0.539
-0.829,-0.197,-0.585
-0.810,-0.180,-0.515
-0.841,-0.351,-0.425
-0.801,-0.390,-0.487
-0.791,-0.423,-0.439
-0.824,-0.427,-0.410
-0.852,-0.395,-0.461
-0.839,-0.365,-0.492
-0.824,-0.302,-0.505
-0.835,-0.320,-0.406
-0.841,-0.335,-0.366
-0.850,-0.383,-0.344
-0.851,-0.407,-0.353
-0.848,-0.396,-0.352
-0.883,-0.424,-0.379
-0.879,-0.418,-0.414
-0.846,-0.406,-0.422
-0.845,-0.390,-0.394
-0.854,-0.385,-0.429
-0.852,-0.339,-0.446
-0.879,-0.275,-0.435
-0.881,-0.272,-0.399
-0.870,-0.302,-0.391
-0.859,-0.346,-0.401
-0.828,-0.352,-0.427
-0.837,-0.332,-0.409
-0.908,-0.300,-0.348
-0.942,-0.289,-0.317
-0.949,-0.304,-0.317
