aX,aY,aZ
-1.050,-0.307,-0.771
-1.093,-0.181,-0.772
-0.999,-0.069,-0.765
-0.937,0.077,-0.932
-0.859,0.312,-0.950
-0.794,0.325,-0.803
-0.909,0.245,-0.569
-1.319,-0.352,-0.353
-1.325,-0.850,-0.220
-1.546,-0.445,0.146
-1.030,-0.132,-0.173
-0.810,-0.069,-0.400
-0.717,-0.049,-0.639
-0.719,0.052,-0.476
-0.756,0.077,-0.417
-0.769,0.043,-0.258
-0.618,0.009,-0.098
-0.639,-0.001,-0.068
-0.608,-0.092,-0.010
-0.659,-0.067,-0.043
-0.709,-0.051,-0.094
-0.885,0.097,-0.212
-0.979,0.172,-0.194
-1.016,0.173,-0.292
-1.008,0.396,-0.822
-0.719,0.001,-1.197
-0.686,-0.191,-1.181
-0.656,-0.137,-1.175
-0.624,0.190,-1.208
-0.761,0.269,-1.127
-1.072,-0.233,-0.262
-1.086,0.040,-0.359
-0.764,-0.241,0.016
-0.691,-0.205,0.173
-0.856,-0.207,-0.014
-0.990,0.162,-0.326
-1.068,-0.062,-0.523
-0.827,-0.808,-0.854
-0.507,-0.575,-0.705
-0.420,-0.455,-0.743
-0.643,-0.334,-0.469
-1.028,-0.162,-0.208
-0.993,-0.127,-0.251
-0.847,-0.082,-0.440
-0.840,-0.125,-0.426
-0.812,-0.187,-0.372
-0.819,-0.360,-0.389
-0.793,-0.377,-0.431
-0.820,-0.377,-0.422
-0.877,-0.338,-0.309
-0.875,-0.350,-0.267
-0.803,-0.494,-0.467
-0.768,-0.468,-0.557
-0.866,-0.302,-0.533
-1.120,-0.065,-0.899
-1.020,0.048,-0.941
-0.804,0.258,-0.888
-1.512,-0.537,0.038
-1.280,-0.242,-0.177
-0.797,-0.218,-0.330
-0.771,-0.132,-0.460
-0.725,-0.073,-0.472
-0.758,-0.015,-0.355
-0.816,-0.028,-0.185
-0.722,-0.086,-0.114
-0.634,-0.055,-0.132
-0.632,-0.030,-0.084
-0.663,-0.008,-0.076
-0.752,-0.029,-0.145
-0.757,-0.072,-0.287
-0.770,-0.039,-0.305
-0.939,0.060,-0.484
-0.912,0.248,-0.959
-0.816,0.126,-1.052
-0.658,-0.149,-1.037
-0.693,-0.127,-0.946
-0.684,0.048,-1.009
-0.821,0.219,-0.819
-1.480,-0.172,-0.144
-1.356,-0.359,-0.071
-1.209,0.174,-0.376
-1.459,0.523,-1.029
-1.081,0.117,-1.104
-0.795,-0.468,-0.052
-0.835,-0.334,0.125
-0.727,-0.312,0.020
-0.819,-0.392,-0.245
-0.905,-0.442,-0.570
-0.837,-0.557,-0.670
-0.736,-0.536,-0.483
-0.543,-0.350,-0.662
-0.658,-0.159,-0.662
-0.940,-0.103,-0.382
-0.940,-0.159,-0.365
-0.876,-0.123,-0.459
-0.755,-0.185,-0.481
-0.810,-0.305,-0.415
-0.822,-0.339,-0.396
-0.810,-0.367,-0.430
-0.803,-0.383,-0.394
-0.799,-0.383,-0.346
-0.821,-0.368,-0.312
-0.879,-0.278,-0.344
-0.951,-0.205,-0.362
-1.078,-0.147,-0.370
-1.004,-0.332,-0.339
-0.909,-0.403,-0.399
-0.844,-0.385,-0.625
-0.868,-0.336,-0.620
-0.951,-0.330,-0.716
-1.078,-0.162,-0.767
-0.996,0.075,-0.926
-0.985,0.158,-0.955
-0.913,0.268,-0.928
-0.862,0.214,-0.872
-0.979,0.179,-0.759
-1.333,-0.985,-0.152
-1.495,-0.417,0.106
-1.130,-0.403,0.012
-0.728,-0.117,-0.565
-0.759,-0.144,-0.639
-0.721,-0.026,-0.440
-0.746,0.037,-0.205
-0.688,0.059,-0.177
-0.566,0.023,-0.177
-0.577,-0.057,-0.173
-0.600,-0.104,-0.142
-0.655,-0.108,-0.118
-0.984,0.204,-0.593
-0.923,0.274,-0.727
-0.776,0.267,-1.085
-0.679,-0.147,-1.207
-0.700,-0.072,-1.087
-0.839,0.355,-1.127
-0.875,0.275,-0.597
-1.591,-0.059,-0.379
-1.108,-0.477,-0.129
-1.169,0.064,-0.435
-1.346,0.435,-0.843
-0.786,-0.352,-0.117
-0.635,-0.422,0.087
-0.725,-0.438,0.079
-0.747,-0.041,-0.040
-1.016,-0.060,-0.329
-0.944,-0.570,-0.573
-0.836,-0.588,-0.706
-0.733,-0.430,-0.419
-0.648,-0.423,-0.405
-0.929,-0.188,-0.344
-0.881,-0.164,-0.324
-0.922,-0.089,-0.332
-0.857,-0.167,-0.318
-0.824,-0.281,-0.365
-0.836,-0.358,-0.417
-0.842,-0.362,-0.411
-0.885,-0.319,-0.397
-0.949,-0.277,-0.293
-0.974,-0.215,-0.269
-1.012,-0.194,-0.357
-0.889,-0.369,-0.366
-0.817,-0.400,-0.394
-0.832,-0.392,-0.504
-0.838,-0.392,-0.555
-0.831,-0.343,-0.579
-0.787,-0.252,-0.613
-1.237,-0.174,-0.690
-1.029,-0.022,-0.682
-0.985,0.176,-1.030
-0.949,0.346,-0.956
-0.953,0.406,-0.715
-1.296,-0.049,-0.429
-1.455,-0.464,-0.255
-1.561,-0.489,0.083
-1.261,-0.315,0.026
-1.099,-0.350,0.035
-0.755,-0.089,-0.433
-0.669,-0.056,-0.604
-0.749,0.050,-0.482
-0.772,0.054,-0.265
-0.644,0.131,-0.203
-0.564,0.041,-0.224
-0.554,-0.033,-0.194
-0.658,-0.138,-0.112
-0.702,-0.164,-0.135
-0.781,-0.103,-0.219
-0.845,-0.048,-0.251
-0.905,0.026,-0.245
-0.993,0.199,-0.512
-0.919,0.229,-0.813
-0.794,0.251,-0.935
-0.670,-0.020,-1.128
-0.736,0.107,-1.149
-0.739,0.269,-1.140
-0.906,0.330,-0.843
-1.283,-0.053,-0.197
-1.152,-0.231,-0.133
-1.114,0.088,-0.231
-1.019,0.280,-0.882
-0.801,-0.227,-0.416
-0.752,-0.379,-0.070
-0.822,-0.398,-0.123
-0.829,-0.294,-0.212
-0.860,0.011,-0.283
-0.854,-0.575,-0.691
-0.816,-0.575,-0.652
-0.756,-0.446,-0.430
-0.857,-0.264,-0.220
-0.993,-0.088,-0.348
-0.932,-0.103,-0.316
-0.889,-0.227,-0.304
-0.833,-0.362,-0.390
-0.830,-0.387,-0.397
-0.843,-0.367,-0.370
-0.858,-0.343,-0.382
-0.844,-0.355,-0.382
-0.859,-0.396,-0.341
-0.903,-0.336,-0.365
-0.931,-0.264,-0.376
-0.982,-0.136,-0.352
-0.963,-0.305,-0.323
-0.910,-0.366,-0.322
-0.826,-0.436,-0.364
-0.771,-0.471,-0.456
-0.745,-0.443,-0.512
-0.886,-0.236,-0.439
-0.996,-0.167,-0.444
-1.209,-0.238,-0.500
-1.051,-0.164,-0.535
-1.080,-0.043,-0.728
-1.016,0.054,-0.693
-0.874,0.298,-0.607
-1.149,0.236,-0.432
-1.250,0.151,-0.374
-1.295,-0.629,-0.090
-1.375,-0.014,0.208
-1.269,-0.061,0.049
-0.854,-0.242,-0.345
-0.798,-0.086,-0.597
-0.844,0.103,-0.638
-0.786,0.131,-0.425
-0.682,0.011,-0.226
-0.734,-0.003,-0.169
-0.676,0.038,-0.183
-0.755,0.081,-0.120
-0.938,-0.072,-0.385
-0.939,-0.087,-0.386
-0.899,-0.126,-0.326
-0.834,-0.098,-0.440
-0.809,-0.018,-0.483
-0.770,0.102,-0.655
-0.846,0.177,-0.812
-0.862,0.169,-0.912
-0.765,0.068,-0.941
-0.668,-0.276,-0.805
-1.194,0.154,-0.051
-0.966,-0.140,-0.123
-0.973,-0.072,-0.225
-0.982,-0.125,-0.374
-0.792,-0.097,-0.375
-0.720,-0.185,-0.379
-0.857,-0.387,-0.371
-1.068,-0.462,-0.397
-1.069,-0.420,-0.405
-0.952,-0.327,-0.366
-0.886,-0.314,-0.392
-0.830,-0.324,-0.406
-0.857,-0.321,-0.414
-0.865,-0.277,-0.404
-0.865,-0.256,-0.386
-0.914,-0.242,-0.319
-0.927,-0.224,-0.292
-0.936,-0.227,-0.246
-0.924,-0.334,-0.358
-0.858,-0.456,-0.505
-0.832,-0.459,-0.523
-0.792,-0.429,-0.526
-0.780,-0.375,-0.504
-0.799,-0.360,-0.504
-0.828,-0.387,-0.528
-0.829,-0.317,-0.565
-0.824,-0.157,-0.579
-0.862,-0.326,-0.375
-0.844,-0.348,-0.383
-0.850,-0.366,-0.407
-0.858,-0.397,-0.404
-0.860,-0.393,-0.430
-0.844,-0.371,-0.443
-0.765,-0.339,-0.467
-0.708,-0.305,-0.475
-0.662,-0.278,-0.493
-0.562,-0.222,-0.523
-0.839,-0.211,-0.506
-0.992,-0.094,-0.453
-1.428,-0.082,-0.524
-1.542,0.022,-0.508
-1.469,0.055,-0.407
-1.199,0.016,-0.386
-0.905,-0.141,-0.507
-0.896,-0.202,-0.413
-0.975,-0.178,-0.183
-1.011,0.151,-0.217
-1.014,0.001,-0.146
-1.010,-0.050,-0.193
-0.839,-0.169,-0.230
-0.700,-0.266,-0.367
-0.681,-0.266,-0.310
-0.600,-0.150,-0.333
-0.604,-0.093,-0.408
-0.593,-0.061,-0.491
-0.610,-0.007,-0.627
-0.664,0.052,-0.601
-0.734,0.041,-0.514
-0.786,0.058,-0.438
-0.861,0.026,-0.447
-0.916,0.066,-0.525
-0.839,-0.054,-0.422
-0.844,0.002,-0.647
-0.924,0.064,-0.669
-0.906,0.149,-0.441
-1.327,0.211,-0.609
-0.859,-0.502,-0.192
-0.888,-0.349,-0.027
-0.897,-0.098,-0.085
-0.953,0.040,-0.199
-0.959,-0.020,-0.358
-0.868,-0.362,-0.467
-0.863,-0.651,-0.372
-0.835,-0.645,-0.319
-0.771,-0.486,-0.352
-0.798,-0.311,-0.381
-0.869,-0.198,-0.352
-0.973,-0.068,-0.291
-0.937,-0.218,-0.322
-0.853,-0.392,-0.315
-0.823,-0.394,-0.366
-0.807,-0.388,-0.437
-0.813,-0.415,-0.477
-0.811,-0.393,-0.456
-0.843,-0.305,-0.424
-0.887,-0.239,-0.411
-0.935,-0.221,-0.397
-0.887,-0.351,-0.399
-0.854,-0.409,-0.366
-0.829,-0.413,-0.344
-0.910,-0.357,-0.377
-1.010,-0.338,-0.407
-1.022,-0.341,-0.403
-0.888,-0.325,-0.456
-0.865,-0.270,-0.447
-0.847,-0.250,-0.452
-0.845,-0.252,-0.565
-1.089,-0.257,-0.655
-0.977,-0.140,-0.674
-1.026,-0.021,-0.917
-0.884,0.208,-0.895
-0.802,0.321,-0.798
-0.936,0.223,-0.543
-1.283,-0.049,-0.184
-1.349,-0.620,-0.075
-1.345,-0.462,0.033
-1.060,-0.422,-0.108
-0.924,-0.304,-0.236
-0.811,-0.081,-0.569
-0.782,-0.002,-0.445
-0.823,0.006,-0.260
-0.808,-0.035,-0.273
-0.653,0.040,-0.368
-0.609,0.008,-0.366
-0.641,-0.009,-0.163
-0.734,-0.071,-0.086
-0.752,-0.116,-0.134
-0.787,-0.051,-0.322
-0.882,-0.006,-0.260
-0.944,0.063,-0.221
-0.962,0.246,-0.708
-0.898,0.258,-0.901
-0.764,0.103,-0.989
-0.609,-0.018,-1.035
-0.647,0.050,-1.290
-0.596,0.214,-1.211
-0.935,0.057,-0.585
-1.236,-0.509,-0.073
-1.226,-0.467,-0.146
-1.388,0.452,-0.615
-0.920,0.146,-0.723
-0.786,-0.299,-0.269
-0.799,-0.297,0.032
-0.926,-0.164,-0.124
-0.988,0.017,-0.117
-1.007,-0.163,-0.459
-0.807,-0.658,-0.603
-0.735,-0.622,-0.523
-0.706,-0.442,-0.373
-0.637,-0.323,-0.400
-0.814,-0.138,-0.417
-1.013,-0.023,-0.341
-0.899,-0.153,-0.368
-0.848,-0.212,-0.419
-0.798,-0.306,-0.441
-0.768,-0.398,-0.473
-0.768,-0.343,-0.488
-0.874,-0.279,-0.481
-0.827,-0.307,-0.347
-0.946,-0.218,-0.306
-1.016,-0.167,-0.317
-1.012,-0.255,-0.301
-0.848,-0.480,-0.328
-0.803,-0.529,-0.324
-0.882,-0.412,-0.515
-0.987,-0.224,-0.499
-0.971,-0.203,-0.493
-1.198,-0.247,-0.621
-1.000,-0.181,-0.576
-0.949,-0.190,-0.637
-0.966,-0.080,-0.809
-0.863,0.174,-0.830
-0.767,0.267,-0.780
-0.922,0.255,-0.584
-1.159,-0.049,-0.322
-1.169,-0.410,-0.273
-1.358,-0.431,-0.013
-1.055,-0.421,-0.268
-0.944,-0.286,-0.348
-0.799,-0.055,-0.498
-0.829,-0.019,-0.424
-0.800,0.000,-0.319
-0.758,-0.049,-0.285
-0.631,0.008,-0.349
-0.618,0.024,-0.325
-0.670,-0.018,-0.200
-0.713,-0.061,-0.178
-0.740,-0.072,-0.236
-0.828,-0.056,-0.352
-0.846,-0.055,-0.223
-0.890,0.326,-0.662
-0.760,0.357,-0.849
-0.775,0.101,-1.355
-0.743,0.243,-1.407
-0.734,0.230,-1.189
-0.907,0.048,-0.394
-1.238,-0.772,0.079
-1.452,-0.360,-0.004
-1.738,0.601,-0.493
-0.642,-0.116,-0.577
-0.686,-0.358,-0.219
-0.709,-0.392,0.100
-0.892,-0.154,-0.015
-0.975,0.009,-0.091
-0.969,-0.345,-0.584
-0.854,-0.659,-0.740
-0.634,-0.453,-0.565
-0.744,-0.191,-0.451
-0.944,-0.097,-0.365
-0.948,-0.051,-0.397
-0.859,-0.162,-0.414
-0.833,-0.182,-0.386
-0.836,-0.258,-0.356
-0.885,-0.345,-0.365
-0.895,-0.330,-0.368
-0.899,-0.305,-0.383
-0.827,-0.444,-0.274
-0.813,-0.463,-0.287
-0.913,-0.333,-0.225
-1.092,-0.125,-0.390
-1.091,-0.106,-0.416
-1.005,-0.211,-0.440
-0.816,-0.384,-0.520
-0.760,-0.414,-0.613
-0.752,-0.305,-0.680
-1.044,-0.258,-0.831
-1.128,-0.131,-0.772
-0.954,0.057,-0.755
-1.001,0.284,-1.001
-1.245,-0.054,-0.413
-1.383,-0.433,-0.358
-1.718,-0.631,0.093
-1.140,-0.331,0.000
-0.844,-0.294,0.001
-0.785,0.055,-0.542
-0.688,0.006,-0.562
-0.691,0.061,-0.501
-0.707,0.031,-0.382
-0.603,-0.077,-0.223
-0.614,-0.165,0.062
-0.652,-0.155,0.084
-0.796,-0.073,-0.068
-0.908,0.047,-0.214
-0.990,0.092,-0.242
-1.073,0.283,-0.504
-0.990,0.338,-1.050
-0.798,0.219,-1.268
-0.733,-0.142,-1.083
-0.656,0.106,-1.128
-0.713,0.370,-1.203
-0.920,0.197,-0.629
-1.177,-0.585,0.075
-1.204,-0.075,-0.312
-1.234,0.136,-1.139
-0.782,-0.469,-0.545
-0.760,-0.432,0.182
-0.737,-0.335,0.109
-0.776,-0.271,0.056
-0.975,-0.314,-0.419
-0.896,-0.721,-0.750
-0.927,-0.697,-0.688
-0.652,-0.399,-0.601
-0.518,-0.205,-0.618
-0.646,-0.202,-0.500
-0.937,-0.140,-0.288
-0.909,-0.146,-0.414
-0.884,-0.184,-0.406
-0.784,-0.247,-0.415
-0.810,-0.330,-0.376
-0.874,-0.327,-0.388
-0.780,-0.398,-0.357
-0.784,-0.432,-0.319
-0.857,-0.377,-0.255
-0.989,-0.118,-0.285
-1.060,-0.065,-0.325
-1.058,-0.254,-0.311
-0.827,-0.461,-0.414
-0.789,-0.489,-0.483
-0.854,-0.330,-0.589
-0.894,-0.281,-0.525
-1.166,-0.320,-0.687
-1.049,-0.101,-0.639
-1.144,-0.089,-0.795
-1.186,-0.029,-0.852
-0.916,0.131,-0.897
-0.901,0.194,-0.600
-1.368,-0.207,-0.011
-0.813,-0.171,-0.524
-0.746,-0.153,-0.505
-0.700,-0.050,-0.416
-0.738,-0.110,-0.301
-0.764,-0.104,-0.254
-0.650,-0.014,-0.218
-0.644,-0.098,-0.195
-0.711,-0.142,-0.234
-0.723,-0.071,-0.254
-0.830,-0.039,-0.236
-0.981,0.201,-0.524
-0.944,0.311,-0.719
-0.744,0.323,-0.907
-0.664,-0.020,-1.079
-0.811,-0.081,-1.120
-0.791,0.358,-1.412
-0.980,0.038,-0.668
-1.298,-0.244,-0.251
-1.646,-0.603,-0.252
-1.578,0.714,-0.700
-0.780,0.045,-0.728
-0.688,-0.374,0.026
-0.674,-0.206,0.234
-0.775,-0.158,0.109
-0.854,-0.112,-0.183
-0.953,-0.385,-0.746
-0.876,-0.662,-0.853
-0.619,-0.373,-0.650
-0.574,-0.208,-0.533
-0.732,-0.195,-0.369
-0.972,-0.059,-0.249
-0.934,-0.199,-0.356
-0.905,-0.162,-0.360
-0.858,-0.221,-0.270
-0.833,-0.297,-0.305
-0.845,-0.357,-0.333
-0.876,-0.399,-0.370
-0.850,-0.377,-0.306
-0.831,-0.353,-0.268
-0.875,-0.301,-0.191
-1.038,-0.117,-0.386
-1.079,-0.100,-0.387
-0.997,-0.266,-0.387
-0.760,-0.446,-0.542
-0.799,-0.248,-0.671
-1.163,-0.212,-0.794
-1.157,0.036,-0.747
-1.103,0.095,-1.042
-1.043,0.189,-1.084
-0.860,0.341,-0.917
-1.315,-0.167,-0.340
-0.731,-0.106,-0.682
-0.717,-0.090,-0.626
-0.778,-0.045,-0.177
-0.715,0.000,-0.107
-0.640,0.039,-0.161
-0.586,0.065,-0.119
-0.619,-0.074,-0.085
-0.646,-0.088,-0.102
-0.799,-0.023,-0.206
-0.839,0.086,-0.165
-0.890,0.121,-0.179
-0.970,0.149,-0.368
-0.967,0.363,-0.919
-0.855,0.397,-1.147
-0.643,-0.221,-1.283
-0.523,0.199,-1.525
-1.537,-0.280,-0.298
-1.518,-0.090,-0.188
-1.199,0.389,-0.631
-0.666,-0.287,-0.077
-0.687,-0.185,0.117
-0.770,-0.268,0.101
-0.817,-0.022,-0.109
-0.894,-0.135,-0.497
-0.855,-0.716,-0.976
-0.730,-0.539,-0.572
-0.596,-0.393,-0.560
-0.707,-0.198,-0.442
-0.967,-0.066,-0.232
-0.976,-0.094,-0.264
-0.865,-0.169,-0.354
-0.780,-0.242,-0.386
-0.752,-0.302,-0.369
-0.838,-0.367,-0.409
-0.890,-0.357,-0.415
-0.887,-0.356,-0.391
-0.830,-0.329,-0.315
-0.840,-0.378,-0.283
-0.927,-0.343,-0.318
-1.001,-0.161,-0.427
-1.038,-0.130,-0.413
-1.008,-0.213,-0.402
-0.840,-0.383,-0.460
-0.806,-0.356,-0.640
-0.835,-0.277,-0.649
-0.896,-0.171,-0.633
-1.148,-0.154,-0.817
-1.251,-0.086,-0.829
-0.992,0.128,-0.881
-0.991,0.247,-0.997
-0.944,0.293,-0.923
-0.985,0.105,-0.570
-1.484,-0.569,-0.239
-1.353,-1.121,-0.087
-1.384,-0.480,0.063
-0.813,-0.136,-0.278
-0.774,-0.093,-0.413
-0.747,-0.062,-0.615
-0.735,-0.010,-0.516
-0.743,0.012,-0.321
-0.732,-0.031,-0.155
-0.632,-0.093,-0.215
-0.611,-0.117,-0.210
-0.643,-0.105,0.002
-0.717,-0.085,0.023
-0.732,-0.078,-0.018
-0.784,-0.073,-0.105
-0.973,0.147,-0.321
-1.011,0.283,-0.568
-0.853,0.323,-1.183
-1.360,0.220,-0.760
-1.584,-0.205,-0.511
-1.437,0.167,-0.390
-1.017,0.391,-0.771
-0.712,-0.121,-0.498
-0.769,-0.304,-0.024
-0.598,-0.394,-0.002
-0.690,-0.468,-0.058
-0.704,-0.269,-0.138
-1.006,-0.452,-0.688
-0.930,-0.544,-0.714
-0.808,-0.359,-0.384
-0.843,-0.204,-0.319
-0.875,-0.184,-0.387
-0.952,-0.090,-0.373
-0.967,-0.178,-0.316
-0.861,-0.243,-0.283
-0.798,-0.350,-0.341
-0.800,-0.428,-0.358
-0.774,-0.434,-0.402
-0.800,-0.409,-0.455
-0.813,-0.361,-0.370
-0.805,-0.359,-0.363
-0.842,-0.322,-0.382
-0.920,-0.199,-0.432
-0.948,-0.164,-0.488
-0.932,-0.328,-0.452
-0.874,-0.374,-0.418
-0.838,-0.385,-0.397
-0.851,-0.438,-0.373
-0.927,-0.367,-0.446
-0.951,-0.323,-0.470
-0.905,-0.286,-0.469
-1.071,-0.335,-0.599
-0.914,-0.087,-0.751
-0.902,-0.021,-0.812
-0.847,0.121,-0.934
-0.839,0.317,-0.890
-0.962,0.213,-0.800
-1.302,-0.146,-0.404
-1.313,-0.632,0.098
-1.296,-0.404,-0.073
-0.984,-0.356,-0.273
-0.825,-0.203,-0.421
-0.832,-0.092,-0.603
-0.752,-0.111,-0.383
-0.752,-0.167,-0.139
-0.645,-0.090,-0.218
-0.609,0.013,-0.210
-0.647,-0.028,-0.152
-0.732,-0.051,-0.122
-0.888,-0.040,-0.108
-0.944,0.119,-0.127
-0.925,0.066,-0.077
-0.957,0.142,-0.572
-0.925,0.097,-0.833
-0.782,-0.066,-1.177
-0.776,-0.171,-1.103
-0.616,-0.056,-1.047
-1.318,0.125,-0.942
-1.547,-0.004,-0.547
-1.484,-0.202,-0.440
-1.262,-0.076,-0.401
-0.883,-0.169,-0.345
-0.780,-0.290,-0.188
-0.597,-0.180,-0.002
-0.777,-0.084,-0.113
-0.859,-0.016,-0.178
-1.035,-0.325,-0.403
-0.945,-0.576,-0.492
-0.895,-0.469,-0.427
-0.833,-0.385,-0.243
-0.898,-0.421,-0.292
-0.880,-0.365,-0.341
-0.856,-0.215,-0.569
-0.890,-0.238,-0.377
-0.912,-0.245,-0.330
-0.869,-0.311,-0.317
-0.884,-0.339,-0.284
-0.921,-0.335,-0.331
-0.972,-0.275,-0.370
-0.961,-0.278,-0.366
-0.965,-0.306,-0.359
-0.924,-0.322,-0.344
-0.904,-0.357,-0.347
-0.908,-0.366,-0.367
-0.878,-0.371,-0.424
-0.834,-0.388,-0.357
-0.819,-0.404,-0.332
-0.775,-0.378,-0.374
-0.868,-0.189,-0.305
-0.882,-0.166,-0.273
-1.023,-0.142,-0.234
-1.176,-0.071,-0.024
-1.195,-0.135,-0.044
-1.380,-0.170,0.061
-1.481,0.198,0.023
-1.278,0.200,-0.209
-0.804,-0.313,-0.350
-0.753,-0.336,-0.242
-0.793,-0.218,-0.350
-0.869,-0.024,-0.362
-0.841,-0.001,-0.528
-0.847,-0.030,-0.623
-0.784,-0.066,-0.753
-0.752,-0.013,-0.675
-0.771,-0.044,-0.604
-0.802,-0.040,-0.447
-0.843,-0.053,-0.354
-0.854,-0.078,-0.332
-0.923,0.036,-0.283
-1.086,0.266,-0.236
-1.098,0.164,-0.233
-1.047,-0.105,-0.086
-1.010,-0.130,-0.244
-0.950,-0.110,-0.280
-0.835,-0.001,-0.584
-0.610,-0.062,-0.680
-0.587,-0.005,-0.596
-0.613,0.052,-0.578
-0.593,0.019,-0.583
-0.688,0.020,-0.589
-1.440,0.231,-1.193
-0.865,0.086,-0.626
-1.146,0.412,-0.014
-1.057,-0.053,0.110
-0.867,-0.412,-0.177
-0.847,-0.456,-0.241
-0.809,-0.595,-0.551
-0.679,-0.517,-0.697
-0.690,-0.428,-0.754
-0.793,-0.326,-0.590
-0.969,-0.280,-0.381
-1.000,-0.265,-0.346
-0.991,-0.213,-0.313
-0.968,-0.225,-0.278
-0.930,-0.240,-0.305
-0.832,-0.319,-0.407
-0.779,-0.366,-0.510
-0.783,-0.365,-0.557
-0.786,-0.300,-0.611
-0.797,-0.227,-0.624
-0.819,-0.233,-0.573
-0.833,-0.246,-0.490
-0.833,-0.246,-0.483
-0.844,-0.261,-0.468
-0.883,-0.281,-0.421
-0.874,-0.314,-0.413
-0.856,-0.336,-0.420
-0.828,-0.367,-0.442
-0.882,-0.410,-0.468
-0.890,-0.412,-0.468
-0.844,-0.374,-0.521
-0.827,-0.310,-0.623
-0.817,-0.267,-0.658
-1.078,-0.299,-0.675
-1.214,-0.108,-0.649
-1.174,-0.065,-0.722
-1.000,0.036,-0.732
-0.954,0.330,-0.658
-1.068,0.369,-0.570
-1.233,-0.085,-0.217
-1.197,-0.029,0.007
-1.196,-0.135,0.017
-1.157,-0.354,0.009
-0.955,-0.153,-0.187
-0.917,-0.092,-0.418
-0.928,0.118,-0.482
-0.700,-0.089,-0.376
-0.653,-0.151,-0.362
-0.652,-0.093,-0.325
-0.651,-0.033,-0.339
-0.653,-0.011,-0.355
-0.654,0.008,-0.399
-0.664,-0.006,-0.382
-0.676,-0.002,-0.406
-0.689,-0.059,-0.438
-0.809,-0.047,-0.292
-0.892,0.186,-0.249
-1.012,0.228,-0.366
-0.894,0.264,-0.521
-0.842,0.334,-0.756
-0.767,0.052,-1.249
-0.670,0.223,-1.420
-0.886,0.168,-1.469
-1.417,-0.065,-0.731
-1.013,-0.252,-0.013
-1.208,-0.211,-0.080
-0.761,-0.256,-0.145
-0.751,-0.286,0.011
-0.683,-0.279,-0.008
-0.773,-0.375,-0.191
-0.832,-0.228,-0.307
-0.946,-0.115,-0.500
-0.854,-0.559,-0.687
-0.809,-0.407,-0.406
-0.793,-0.336,-0.326
-0.797,-0.273,-0.300
-0.829,-0.222,-0.441
-0.848,-0.138,-0.506
-0.893,-0.152,-0.378
-0.877,-0.203,-0.387
-0.859,-0.257,-0.391
-0.818,-0.344,-0.359
-0.751,-0.376,-0.389
-0.851,-0.378,-0.398
-0.823,-0.358,-0.373
-0.868,-0.366,-0.333
-0.896,-0.311,-0.352
-0.915,-0.195,-0.406
-0.922,-0.190,-0.427
-0.891,-0.247,-0.404
-0.826,-0.372,-0.413
-0.832,-0.416,-0.513
-0.839,-0.398,-0.604
-0.898,-0.289,-0.581
-0.906,-0.299,-0.661
-1.136,-0.305,-0.758
-1.035,-0.094,-0.763
-1.077,0.053,-1.025
-0.975,0.125,-1.005
-0.879,0.310,-0.764
-1.138,0.242,-0.502
-1.337,-0.081,-0.310
-1.367,-0.481,0.239
-1.216,-0.186,-0.041
-0.942,-0.066,-0.257
-0.857,-0.108,-0.549
-0.675,-0.033,-0.558
-0.658,-0.071,-0.491
-0.714,-0.095,-0.203
-0.689,-0.057,-0.108
-0.630,-0.045,-0.144
-0.644,-0.048,-0.247
-0.671,-0.110,-0.122
-0.737,-0.104,-0.090
-0.752,-0.003,-0.261
-0.775,0.031,-0.309
-0.849,0.075,-0.339
-0.980,0.257,-0.447
-0.942,0.364,-0.816
-0.777,0.344,-0.954
-0.752,-0.093,-1.115
-0.680,-0.011,-1.042
-1.240,0.213,-1.153
-1.552,-0.208,-0.403
-1.207,-0.176,-0.064
-0.719,-0.180,-0.267
-0.591,-0.307,-0.043
-0.565,-0.265,0.061
-0.796,-0.372,-0.055
-0.843,-0.162,-0.204
-0.921,0.029,-0.348
-0.932,-0.468,-0.656
-0.845,-0.133,-0.426
-0.960,-0.030,-0.386
-0.878,-0.222,-0.369
-0.837,-0.248,-0.335
-0.832,-0.365,-0.326
-0.813,-0.375,-0.343
-0.832,-0.361,-0.390
-0.845,-0.290,-0.357
-0.846,-0.296,-0.363
-0.877,-0.312,-0.366
-0.913,-0.265,-0.392
-0.968,-0.285,-0.421
-0.925,-0.339,-0.402
-0.782,-0.416,-0.468
-0.829,-0.411,-0.513
-0.868,-0.357,-0.471
-0.963,-0.261,-0.549
-0.860,-0.172,-0.640
-0.939,0.059,-0.923
-0.896,0.133,-1.053
-0.753,0.324,-1.175
-1.005,0.330,-0.871
-1.270,0.158,-0.644
-1.499,-1.261,-0.195
-1.664,-0.383,0.153
-1.475,-0.391,0.068
-0.799,-0.173,-0.428
-0.689,-0.184,-0.607
-0.652,-0.146,-0.613
-0.688,-0.034,-0.315
-0.685,0.000,-0.254
-0.644,0.028,-0.260
-0.580,-0.021,-0.278
-0.550,-0.099,-0.145
-0.582,-0.091,-0.078
-0.665,-0.129,-0.070
-0.799,-0.081,-0.285
-0.829,-0.028,-0.335
-1.043,0.140,-0.367
-1.129,0.488,-0.705
-1.007,0.551,-0.825
-0.661,-0.118,-1.142
-0.822,-0.036,-1.200
-0.852,0.087,-1.201
