161,156,1018
148,155,1017
138,151,1018
145,152,1018
166,160,1016
148,155,1017
136,150,1018
146,151,1016
148,152,1016
152,155,1017
141,152,1017
144,151,1017
147,152,1018
154,156,1018
148,155,1018
143,152,1015
147,153,1018
157,156,1016
148,154,1017
140,151,1017
146,152,1018
160,158,995
148,155,1019
139,151,1017
147,153,1018
165,159,1018
148,155,1017
137,150,1018
146,153,1017
147,153,1016
154,156,1016
147,154,1016
144,152,1015
147,152,1016
156,156,1018
147,154,1016
140,151,1018
146,152,1018
157,157,1018
147,154,1017
140,151,1017
146,152,1014
162,159,1017
148,154,1016
139,150,1018
145,153,1018
166,160,1016
143,153,1015
135,150,1017
145,151,1017
147,153,1017
153,156,1017
147,152,1017
143,152,1018
148,153,1017
155,157,1016
147,155,1017
142,157,1017
147,152,1017
158,157,1017
147,155,1018
141,151,1017
148,152,1018
161,157,1014
148,155,1017
139,151,1017
146,153,1018
166,159,1018
150,154,1016
137,150,1017
146,151,1016
148,152,1017
153,155,1017
148,154,1017
143,151,1017
148,153,1017
156,155,1016
148,154,1016
142,151,1018
147,152,1018
160,158,1016
147,153,1018
140,152,1017
147,153,1017
154,157,1015
148,153,1018
139,150,1017
146,152,1017
165,159,1016
149,156,1018
136,150,1017
145,152,1019
149,154,1017
151,155,1018
147,153,1015
144,152,1017
148,153,1016
155,156,1017
148,154,1017
141,152,1018
147,153,1017
158,157,1017
149,155,1018
140,151,1018
146,152,1018
163,158,1016
149,157,1017
138,149,1018
146,152,1017
168,161,1017
149,156,1016
147,154,1017
145,151,1015
149,154,1016
153,155,1018
148,154,1016
144,153,1018
148,153,1017
156,156,1018
149,154,1016
135,152,1017
145,153,1017
159,156,1019
149,154,1018
141,151,1017
147,152,1016
163,159,1017
148,155,1017
137,151,1016
147,153,1016
167,160,1017
150,155,1017
148,155,1016
145,152,1018
146,153,1016
154,154,1017
148,154,1017
144,151,1017
147,153,1018
157,157,1017
148,154,1017
141,151,1017
148,153,1018
160,158,1018
149,154,1016
141,149,1016
147,153,1016
164,159,1017
149,155,1013
138,150,1016
146,152,1017
169,162,1017
150,156,1017
148,154,1017
145,152,1017
147,153,1016
154,156,1015
141,153,1017
143,151,1019
148,152,1016
157,157,1017
149,153,1016
142,152,1016
147,153,1018
160,158,1016
148,155,1017
141,151,1017
148,152,1017
163,158,1016
148,155,1017
139,149,1017
147,151,1017
169,161,1017
150,157,1016
147,155,1018
143,153,1014
154,153,1018
155,156,1016
148,154,1017
144,152,1017
148,153,1018
156,156,1017
148,154,1017
142,152,1018
148,153,1016
161,157,1016
147,153,1019
140,151,1016
146,152,1016
166,160,1018
149,155,1017
138,150,1017
146,152,1018
161,158,1017
149,155,1017
146,154,1017
144,152,1017
148,154,1017
155,156,1018
147,153,1018
145,152,1018
147,153,1017
157,156,1018
147,153,1015
142,152,1017
147,153,1016
158,157,1017
149,154,1017
141,151,1017
148,152,1016
165,159,1017
149,155,1015
137,150,1017
146,151,1017
149,154,1017
152,156,1017
149,154,1017
145,151,1018
148,153,1017
157,157,1017
148,154,1017
143,151,1017
147,153,1017
159,157,1018
150,154,1018
142,151,1017
146,152,1020
163,159,1018
149,155,1017
138,150,1017
142,151,1018
162,160,1017
149,155,1018
138,150,1017
147,152,1016
149,154,1017
153,157,1017
148,154,1017
145,153,1016
149,154,1019
158,157,1017
148,155,1017
144,152,1017
147,152,1017
158,157,1017
148,155,1018
142,150,1018
148,154,1017
163,158,1016
148,155,1016
140,150,1016
147,153,1017
167,159,1017
151,156,1018
148,154,1016
144,151,1018
148,153,1017
154,156,1017
149,154,1017
144,151,1018
148,153,1017
157,156,1018
149,154,1016
141,152,1016
148,153,1017
160,157,1017
149,155,1017
146,151,1017
148,153,1017
167,160,1017
151,156,1018
137,150,1018
147,152,1017
149,153,1016
154,156,1018
149,155,1017
144,152,1018
149,152,1018
156,157,1016
148,155,1018
142,152,1017
148,154,1018
161,158,1018
149,155,1017
142,152,1017
148,153,1017
163,158,1017
148,157,1011
140,151,1018
147,152,1016
168,160,1016
150,156,1017
148,154,1018
145,152,1016
148,152,1018
156,157,1018
148,155,1018
144,152,1018
148,152,1017
157,157,1017
148,153,1018
142,151,1018
148,152,1016
153,155,1018
148,153,1017
142,152,1018
148,152,1017
164,158,1018
150,155,1017
140,151,1018
147,152,1018
169,160,1017
149,156,1016
148,155,1017
144,151,1017
149,151,1017
156,155,1017
148,155,1017
144,152,1017
148,152,1018
157,157,1018
148,155,1017
143,152,1017
143,153,1018
162,157,1017
149,154,1017
141,152,1017
146,153,1017
165,159,1018
150,156,1018
139,150,1018
147,151,1018
148,153,1019
153,155,1016
148,154,1017
144,152,1018
147,153,1023
154,156,1018
148,154,1017
143,151,1018
142,152,1018
154,156,1017
148,153,1017
142,152,1016
147,153,1017
160,158,1017
148,156,1017
140,150,1016
146,152,1017
163,160,1018
150,154,1018
136,151,1018
147,151,1017
148,154,1016
152,156,1017
147,153,1016
145,153,1017
149,154,1018
154,156,1017
148,153,1017
143,152,1017
147,153,1018
157,157,1018
150,156,1016
141,149,1017
146,153,1017
162,159,1018
148,155,1016
139,150,1017
147,151,1017
167,159,1018
148,155,1004
136,150,1016
156,152,1016
148,154,1017
153,156,1017
142,152,1016
144,152,1017
147,153,1018
155,156,1017
149,155,1017
143,152,1016
146,153,1017
158,159,1016
149,156,1018
141,153,1017
147,154,1018
162,160,1017
149,156,1018
139,153,1016
146,154,1017
167,161,1017
150,157,1017
137,152,1018
146,155,1017
149,155,1017
153,156,1018
147,156,1017
144,153,1017
148,155,1017
156,159,1017
148,155,1017
141,154,1016
147,154,1017
159,159,1018
148,156,1018
140,153,1018
147,153,1017
164,160,1018
148,156,1018
139,153,1017
146,154,1018
168,163,1017
143,157,1013
134,151,1016
146,154,1018
149,154,1016
154,158,1016
149,155,1017
144,154,1017
149,155,1007
156,158,1017
148,156,1017
145,152,1017
148,153,1018
159,160,1016
149,156,1006
139,154,1017
146,154,1018
163,160,1016
150,157,1017
139,153,1018
144,154,1017
169,163,1019
151,156,1017
147,156,1018
144,153,1017
148,155,1017
155,159,1017
148,155,1015
144,154,1017
148,156,1017
157,159,1016
148,156,1018
141,152,1018
148,154,1017
161,160,1016
148,158,1016
140,153,1016
140,153,1017
162,159,1017
150,156,1019
139,153,1017
146,153,1018
168,162,1018
150,156,1017
149,156,1018
143,155,1017
148,155,1017
154,157,1017
148,155,1017
143,151,1017
148,154,1017
157,158,1017
149,156,1017
142,154,1016
148,155,1018
161,158,1016
149,156,1016
140,152,1015
148,154,1017
164,160,1017
149,156,1018
139,152,1018
146,153,1018
161,162,1019
149,158,1015
148,156,1016
145,155,1016
147,153,1017
155,157,1018
149,154,1017
143,153,1018
148,156,1018
158,159,1019
150,155,1016
136,151,1018
146,154,1017
158,159,1018
148,157,1016
141,152,1018
147,155,1017
165,162,1016
150,158,1016
138,153,1017
147,154,1017
170,162,1017
152,157,1017
149,156,1017
146,154,1017
148,155,1017
156,158,1017
149,155,1018
145,152,1018
150,155,1015
159,159,1017
148,155,1017
144,154,1016
148,155,1019
162,160,1018
151,157,1017
140,153,1019
148,155,1017
168,162,1018
151,158,1017
139,153,1017
148,154,1017
149,156,1018
155,159,1016
150,155,1018
144,153,1018
148,155,1017
157,157,1017
156,157,1016
145,154,1016
149,154,1017
162,160,1017
149,157,1018
140,152,1017
147,152,1013
167,162,1016
149,157,1016
139,153,1018
147,154,1017
148,153,1017
154,158,1018
148,157,1017
144,154,1018
149,156,1016
157,159,1017
150,156,1016
144,154,1018
147,154,1017
159,158,1017
149,156,1018
143,153,1017
147,155,1017
164,160,1016
152,158,1017
150,158,1017
150,158,1016
168,161,1015
152,160,1017
151,158,1017
146,155,1017
151,157,1018
156,159,1017
149,156,1017
143,154,1016
142,154,1019
153,157,1016
148,155,1018
142,153,1017
148,151,1017
159,159,1017
148,156,1016
141,153,1018
147,153,1017
162,161,1017
149,156,1016
139,153,1017
147,154,1016
170,162,1015
150,158,1017
148,156,1018
145,153,1018
149,156,1017
154,157,1016
147,156,1016
144,153,1017
148,154,1018
157,158,1017
149,155,1016
142,153,1016
147,154,1016
161,158,1018
150,157,1019
140,152,1016
147,155,1018
165,161,1017
150,158,1018
137,152,1018
146,154,1018
149,155,1018
153,157,1018
149,156,1018
140,154,1017
147,155,1016
153,157,1017
147,156,1016
144,153,1015
148,154,1017
157,157,1018
148,157,1017
142,153,1017
148,154,1017
161,160,1018
150,161,1017
140,153,1017
147,153,1017
165,162,1018
150,158,1019
138,153,1018
148,155,1016
150,155,1017
154,158,1017
147,157,1017
146,155,1017
147,156,1018
155,158,1018
148,158,1018
143,153,1017
148,154,1017
158,160,1023
150,156,1018
141,151,1016
147,155,1018
163,162,1018
148,158,1018
139,152,1017
147,154,1018
168,162,1019
143,155,1018
137,152,1016
147,154,1017
149,155,1018
153,157,1018
148,156,1017
146,153,1017
148,154,1017
156,158,1016
149,156,1018
144,152,1017
147,154,1017
159,159,1017
150,156,1016
141,151,1017
148,154,1016
162,160,1017
149,156,1017
140,153,1016
147,155,1017
167,161,1016
151,157,1017
138,151,1018
145,153,1017
150,155,1019
154,157,1017
148,155,1018
143,154,1016
148,155,1018
156,159,1017
149,156,1017
143,153,1017
148,154,1017
161,160,1016
148,157,1017
141,153,1017
148,154,1017
156,159,1017
148,158,1017
140,152,1017
148,154,1017
167,162,1017
149,157,1018
138,152,1016
147,153,1016
150,155,1017
155,157,1018
149,156,1018
145,153,1017
150,156,1017
157,158,1018
150,156,1017
145,153,1016
150,156,1016
160,160,1017
149,156,1017
143,154,1017
146,156,1016
164,161,1017
152,158,1017
138,152,1017
147,154,1017
169,163,1018
151,158,1018
148,155,1016
145,153,1016
149,154,1018
155,158,1018
147,156,1020
144,153,1017
149,156,1017
156,159,1017
149,155,1018
138,152,1016
148,152,1017
160,160,1018
149,157,1017
142,154,1017
148,154,1017
163,161,1018
150,156,1018
139,152,1017
148,154,1017
168,161,1018
150,157,1017
148,157,1017
145,154,1017
149,154,1017
153,157,1017
147,156,1016
145,153,1018
149,154,1011
158,158,1016
150,156,1017
142,153,1017
147,153,1017
161,160,1017
150,157,1017
140,152,1019
147,153,1017
166,161,1016
150,157,1018
138,152,1016
147,155,1016
150,155,1016
154,156,1017
148,156,1018
146,153,1017
149,156,1016
156,158,1017
142,155,1016
144,155,1019
149,154,1018
158,158,1017
149,157,1017
144,154,1017
148,154,1018
162,160,1017
150,157,1018
142,153,1018
149,154,1018
165,161,1018
150,157,1018
139,152,1016
146,154,1017
158,162,1017
150,158,1018
149,155,1018
145,153,1017
150,156,1018
155,157,1017
149,156,1017
144,154,1017
148,155,1016
158,158,1016
149,156,1017
142,152,1017
149,156,1018
170,166,1016
150,159,1017
141,155,1018
148,154,1017
167,162,1018
151,157,1017
139,153,1017
147,155,1017
150,155,1017
161,159,1016
152,157,1016
146,153,1016
148,154,1017
158,158,1018
148,156,1018
141,151,1017
145,151,1018
161,162,1018
151,155,1017
142,152,1017
147,154,1017
168,161,1016
151,158,1018
138,151,1018
148,155,1018
149,155,1018
155,157,1018
150,155,1017
147,155,1017
149,154,1017
157,158,1017
150,156,1017
143,152,1017
149,154,1018
161,160,1018
149,156,1016
141,153,1018
148,155,1017
165,162,1016
150,157,1017
140,153,1017
149,155,1017
169,164,1015
150,158,1018
149,156,1017
137,152,1018
146,151,1020
154,156,1017
150,156,1017
144,154,1017
149,155,1018
156,159,1018
150,156,1017
144,153,1017
147,155,1016
160,161,1016
147,154,1017
142,154,1017
148,154,1016
165,160,1017
149,157,1016
136,151,1018
149,153,1017
176,167,1017
152,161,1013
156,163,1017
142,153,1017
145,151,1017
153,156,1018
150,156,1017
147,155,1015
149,155,1018
161,161,1018
153,160,1016
147,157,1017
150,157,1018
166,161,1016
156,162,1017
145,158,1017
147,157,1017
168,163,1016
156,161,1017
143,158,1017
170,174,1018
198,189,1016
135,153,1017
145,154,1018
132,142,1017
142,146,1017
149,150,1016
144,148,1019
140,149,1017
151,155,1021
172,170,1017
162,168,1023
135,151,1018
133,143,1016
178,169,1016
189,178,1018
154,176,1017
121,139,1017
270,236,1017
246,252,1017
204,230,1017
192,214,1017
183,200,1017
178,191,1017
165,181,1017
157,173,1016
157,168,1018
162,168,1017
154,165,1017
147,160,1017
152,159,1019
164,164,1018
153,162,1016
146,157,1017
145,153,1017
151,156,1017
150,156,1015
147,158,1017
150,157,1017
167,164,1018
153,159,1018
139,155,1017
148,155,1017
163,165,1017
212,199,1016
142,155,1018
134,152,1017
139,156,1017
107,117,1010
130,131,1018
137,141,1016
164,162,1018
260,238,1017
171,188,1017
156,163,1016
134,152,995
143,145,1018
156,155,1017
139,154,1017
139,149,1018
160,156,1017
148,154,1017
145,153,1016
150,146,1016
190,189,1017
48,103,1017
40,77,1018
105,111,1018
143,140,1017
163,157,1016
154,157,1016
149,156,1023
146,156,1017
161,162,1016
153,157,1017
144,155,1018
151,156,1017
166,163,1017
150,162,1017
143,153,1017
158,161,1016
180,173,1017
164,171,1016
134,146,1016
215,200,1017
294,283,1016
183,211,1018
80,114,1017
57,87,1016
107,110,1017
138,132,1016
137,139,1017
142,148,1017
147,152,1017
163,160,1017
149,156,1017
142,153,1017
150,155,1017
166,162,1019
152,157,1018
141,153,1015
148,154,1017
171,163,1017
152,159,1015
149,157,1018
146,154,1016
150,156,1016
158,159,1017
151,157,1017
141,154,1016
149,154,1018
157,160,1018
152,158,1017
144,153,1017
149,155,1017
161,161,1017
150,157,1018
143,154,1018
150,156,1017
165,161,1017
153,159,1018
141,154,1017
150,156,1017
169,161,1016
151,157,1017
150,157,1017
145,155,1017
149,155,1019
156,157,1018
150,157,1017
144,154,1016
151,156,1016
160,160,1018
151,158,1017
145,154,1016
151,157,1017
163,163,1017
152,157,1018
144,156,1017
149,155,1018
162,157,1017
148,152,1017
141,152,1017
149,154,1017
152,156,1018
150,159,1017
150,157,1018
147,156,1018
151,157,1016
156,159,1018
150,157,1023
146,154,1018
151,156,1017
160,160,1018
150,158,1017
144,155,1017
150,156,1017
163,161,1018
152,158,1018
142,154,1017
148,155,1017
167,162,1017
152,159,1017
140,153,1015
146,154,1018
150,155,1016
155,158,1018
151,156,1017
147,154,1017
150,156,1016
158,158,1016
151,158,1018
145,154,1017
149,157,1016
161,161,1018
151,157,1018
143,155,1017
150,156,1016
165,161,1018
151,157,1017
142,153,1018
149,156,1017
161,162,1017
151,158,1017
139,153,1018
147,153,1016
151,155,1017
154,157,1016
151,159,1015
146,155,1017
150,156,1018
158,160,1018
149,157,1017
145,154,1017
150,155,1018
160,160,1016
151,158,1017
143,154,1016
148,155,1017
165,161,1017
151,158,1016
141,152,1017
149,155,1018
170,163,1018
152,158,1018
150,156,1016
148,155,1017
149,156,1018
156,159,1017
149,158,1018
146,154,1018
150,157,1017
158,160,1017
150,156,1017
149,155,1018
149,156,1017
161,160,1016
152,158,1017
142,153,1017
144,153,1016
162,161,1016
152,158,1018
142,153,1015
150,156,1017
168,162,1017
152,158,1018
140,154,1018
148,156,1018
150,156,1018
156,158,1017
150,157,1016
147,155,1017
150,155,1017
158,159,1016
150,157,1018
145,154,1016
150,154,1016
162,162,1016
151,158,1017
142,154,1017
149,157,1017
167,162,1017
152,158,1017
140,153,1017
149,156,1017
172,163,1018
153,157,1017
150,158,1017
147,154,1017
149,156,1018
156,159,1017
150,156,1016
145,154,1018
149,155,1018
160,160,1018
145,156,1017
143,153,1017
150,155,1019
162,161,1017
150,157,1017
143,153,1017
150,155,1016
165,162,1017
152,158,1016
140,153,1017
149,154,1017
172,164,1018
154,159,1017
150,157,1017
146,156,1016
149,155,1018
160,160,1017
152,158,1017
142,153,1017
146,153,1017
163,161,1018
156,162,1017
150,159,1016
155,160,1017
167,165,1018
152,160,1017
143,155,1016
150,156,1010
170,163,1018
152,158,1018
139,154,1017
149,154,1018
149,155,1018
155,159,1018
150,158,1018
146,156,1018
151,156,1016
151,159,1017
150,157,1018
144,155,1017
147,154,1017
159,159,1015
148,158,1016
143,154,1016
148,156,1017
161,161,1016
151,159,1017
142,154,1017
148,156,1016
168,162,1018
152,159,1017
139,154,1017
148,155,1018
151,156,1020
148,158,1017
149,156,1017
146,154,1016
149,155,1020
158,159,1016
149,157,1017
143,153,1016
148,155,1018
160,161,1017
151,156,1016
144,154,1017
148,156,1017
164,162,1017
151,158,1018
140,153,1019
148,152,1017
170,163,1017
153,159,1017
149,156,1018
140,155,1017
149,156,1017
154,157,1017
150,156,1018
146,155,1015
149,154,1017
158,159,1017
150,156,992
146,154,1018
151,155,1016
160,160,1017
151,158,1017
144,154,1017
149,155,1018
164,160,1018
151,157,1017
142,154,1016
149,156,1016
168,162,1016
153,159,1017
139,153,1017
147,154,1017
149,156,1017
157,157,1018
151,158,1017
145,155,1016
150,156,1016
159,160,1015
151,156,1018
145,154,1018
150,156,1018
162,160,1018
151,158,1016
143,155,1017
150,156,1018
171,162,1018
152,157,1017
135,152,1018
147,155,1018
168,161,1017
152,158,1016
140,154,1016
148,154,1017
150,155,1017
156,158,1018
150,156,1017
146,154,1016
150,157,1017
157,159,1017
149,156,1017
145,153,1017
150,153,1017
161,160,1017
151,157,1017
144,152,1018
149,155,1017
165,161,1017
151,157,1016
141,154,1016
150,155,1017
170,163,1017
153,159,1018
150,157,1017
146,155,1018
151,156,1018
158,158,1016
151,157,1018
146,154,1017
150,156,1017
161,160,1016
150,157,1017
145,154,1017
150,156,1018
162,161,1018
157,159,1018
143,153,1018
149,155,1017
170,162,1018
151,159,1018
150,157,1017
147,155,1016
150,157,1018
155,159,1018
150,157,1016
145,154,1017
150,155,1017
159,159,1017
151,157,1018
144,154,1017
150,156,1017
162,160,1018
152,157,1016
143,154,1018
150,156,1017
165,162,1015
151,157,1017
141,154,1017
149,155,1018
171,164,1015
153,158,1018
149,157,1018
146,155,1017
150,156,1017
156,159,1015
150,157,1017
146,154,1018
149,156,1019
159,160,1017
150,157,1016
144,155,1016
143,153,1016
160,160,1017
150,156,1017
141,152,1017
150,155,1017
166,162,1018
151,157,1017
139,153,1017
149,156,1017
170,163,1017
152,158,1017
150,157,1017
147,155,1017
150,156,1016
156,159,1019
150,157,1016
137,154,1018
147,154,1017
146,156,1018
145,155,1018
140,155,1017
143,154,1017
148,156,1017
133,150,1017
145,153,1017
164,162,1017
145,157,1017
133,152,1018
145,153,1018
162,161,1018
145,156,1017
133,152,1017
142,153,1016
159,160,1017
147,156,1017
136,152,1017
143,154,1018
149,158,1017
142,154,1017
140,152,1017
142,154,1018
156,158,1017
147,157,1017
140,154,1017
147,154,1016
155,162,1017
147,156,1017
140,153,1016
146,153,1017
158,160,1018
148,159,1017
139,153,1018
146,154,1017
157,160,1017
148,156,1018
139,152,1016
145,153,1019
157,159,1015
147,155,1018
140,153,1017
147,155,1017
158,160,1019
137,157,1018
139,153,1017
145,154,1016
159,160,1017
147,156,1017
139,153,1017
146,153,1018
160,159,1016
133,154,1017
138,153,1017
145,155,1017
144,156,1016
146,156,1017
136,153,1017
147,156,1016
157,158,1017
150,158,1017
145,154,1016
149,156,1017
161,160,1017
151,158,1017
145,153,1018
150,155,1017
164,162,1017
151,157,1019
141,155,1017
150,155,1017
169,164,1016
153,158,1017
150,157,1017
147,155,1018
150,156,1017
155,158,1018
150,157,1016
145,154,1018
150,156,1018
159,159,1018
151,157,1017
145,154,1016
150,156,1018
163,160,1018
151,157,1018
144,154,1017
150,156,1018
167,163,1016
151,158,1018
140,152,1016
149,155,1016
163,162,1018
152,157,1017
149,156,1016
147,154,1018
150,156,1018
156,158,1017
152,156,1016
146,154,1018
149,155,1018
159,157,1018
151,158,1017
145,154,1016
150,155,1016
162,160,1017
150,157,1017
143,153,1017
150,155,1017
167,161,1017
151,158,1018
141,153,1017
150,155,1017
149,156,1017
156,158,1017
149,155,1015
146,154,1018
150,156,1017
157,158,1017
151,156,1016
145,154,1017
150,156,1016
160,160,1017
151,157,1017
143,154,1016
151,154,1016
165,162,1017
152,157,1017
135,152,1017
148,155,1017
165,162,1017
153,158,1017
139,153,1017
148,154,1018
148,154,1017
155,157,1016
150,156,1015
146,153,1018
151,154,1017
158,161,1018
152,160,1017
145,155,1018
151,156,1016
160,161,1017
151,158,1017
143,155,1017
149,155,1016
164,161,1016
151,155,1015
141,154,1018
149,155,1018
168,161,1017
152,158,1016
139,153,1017
150,156,1017
149,156,1017
156,159,1018
150,157,1016
145,154,1016
150,155,1016
158,159,1017
152,156,1015
145,153,1017
150,156,1017
162,162,1017
144,156,1018
144,153,1016
149,155,1016
167,161,1017
153,158,1017
142,153,1017
150,155,1017
167,163,1017
151,158,1016
141,153,1017
148,155,1018
151,157,1017
155,158,1015
151,156,1017
145,154,1015
151,155,1018
158,159,1017
151,157,1015
145,153,1016
150,155,1017
161,160,1017
151,157,1018
144,154,1016
150,155,1016
166,161,1016
151,159,1017
141,155,1016
151,155,1016
169,163,1017
152,159,1017
150,158,1017
148,156,1018
150,156,1017
157,160,1017
150,158,1017
145,155,1017
150,156,1017
169,162,1016
152,158,1018
144,154,1016
150,156,1016
164,161,1017
152,158,1018
140,153,1016
149,156,1017
170,163,1017
152,160,1012
140,152,1017
150,155,1017
152,156,1018
156,159,1018
151,156,1018
147,154,1016
151,155,1016
159,160,1018
151,157,1015
145,155,1017
149,155,1017
161,160,1017
152,159,1017
142,155,1016
150,155,1016
167,161,1017
151,159,1015
140,153,1017
148,154,1016
172,162,1017
152,159,1017
150,157,1016
147,155,1017
150,158,1016
157,159,1017
151,157,1017
139,153,1017
149,155,1017
158,159,1018
151,158,1018
144,154,1017
150,155,1018
161,161,1017
152,159,1017
143,154,1018
150,155,1016
166,160,1019
151,157,1017
141,154,1017
149,155,1016
171,164,1016
153,160,1018
150,156,1017
147,156,1016
150,156,1016
157,158,1016
151,156,1017
147,155,1017
150,155,1018
160,161,1017
