aX,aY,aZ
-0.265,-0.290,-0.612
-0.244,-0.305,-0.598
-0.237,-0.332,-0.629
-0.204,-0.447,-0.655
-0.198,-0.529,-0.720
-0.190,-0.517,-0.766
-0.185,-0.539,-0.781
-0.209,-0.538,-0.716
-0.235,-0.515,-0.673
-0.282,-0.466,-0.639
-0.276,-0.366,-0.583
-0.295,-0.312,-0.581
-0.433,-0.310,-0.875
-0.462,-0.502,-0.982
-0.478,-0.586,-0.998
-0.516,-0.774,-1.213
-0.517,-0.927,-1.010
-0.382,-0.701,-0.867
-0.272,-0.412,-0.601
-0.301,-0.302,-0.521
-0.320,-0.332,-0.535
-0.415,-0.488,-0.769
-0.610,-0.805,-0.826
-0.664,-0.692,-0.820
-0.652,-0.347,-0.750
-0.633,-0.348,-0.673
-0.658,-0.401,-0.631
-0.774,-0.684,-0.467
-0.816,-0.563,-0.751
-0.790,-0.675,-0.741
-0.720,-0.772,-0.835
-0.571,-0.502,-0.597
-0.593,-0.487,-0.511
-0.675,-0.486,-0.465
-0.726,-0.513,-0.467
-0.742,-0.521,-0.505
-0.739,-0.510,-0.544
-0.689,-0.447,-0.507
-0.671,-0.394,-0.462
-0.664,-0.386,-0.441
-0.666,-0.378,-0.498
-0.673,-0.378,-0.529
-0.704,-0.421,-0.603
-0.693,-0.399,-0.535
-0.668,-0.336,-0.498
-0.658,-0.397,-0.509
-0.682,-0.376,-0.509
-0.701,-0.353,-0.521
-0.727,-0.313,-0.540
-0.772,-0.125,-0.548
-0.793,-0.260,-0.516
-0.786,-0.292,-0.529
-0.770,-0.332,-0.592
-0.760,-0.303,-0.581
-0.729,-0.325,-0.573
-0.723,-0.347,-0.585
-0.728,-0.323,-0.583
-0.775,-0.274,-0.553
-0.768,-0.278,-0.526
-0.790,-0.265,-0.507
-0.797,-0.329,-0.481
-0.770,-0.342,-0.519
-0.755,-0.320,-0.549
-0.780,-0.276,-0.556
-0.791,-0.290,-0.514
-0.828,-0.244,-0.504
-0.800,-0.294,-0.507
-0.790,-0.320,-0.517
-0.812,-0.327,-0.496
-0.814,-0.318,-0.477
-0.821,-0.297,-0.476
-0.833,-0.319,-0.471
-0.836,-0.351,-0.447
-0.811,-0.365,-0.448
-0.818,-0.345,-0.446
-0.842,-0.307,-0.422
-0.894,-0.276,-0.405
-0.915,-0.268,-0.407
-0.920,-0.293,-0.408
-0.805,-0.384,-0.491
-0.793,-0.403,-0.536
-0.780,-0.372,-0.633
-0.715,-0.413,-0.665
-0.697,-0.455,-0.667
-0.790,-0.441,-0.610
-0.930,-0.253,-0.566
-1.026,-0.353,-0.558
-1.245,-0.365,-0.500
-1.343,-0.290,-0.490
-1.369,-0.235,-0.509
-1.362,-0.158,-0.561
-1.316,-0.134,-0.615
-1.252,-0.102,-0.618
-1.103,-0.061,-0.589
-0.943,-0.068,-0.547
-0.913,-0.063,-0.597
-0.909,-0.106,-0.712
-0.852,-0.092,-0.754
-0.844,-0.127,-0.786
-0.717,-0.270,-0.798
-0.609,-0.311,-0.654
-0.627,-0.290,-0.577
-0.726,-0.195,-0.397
-0.670,-0.238,-0.614
-0.627,-0.236,-0.752
-0.756,-0.251,-0.802
-0.707,-0.073,-0.707
-0.682,-0.061,-0.509
-0.686,-0.203,-0.306
-0.618,-0.119,-0.510
-0.655,-0.128,-0.549
-0.638,-0.190,-0.580
-0.594,-0.245,-0.589
-0.579,-0.293,-0.607
-0.567,-0.281,-0.587
-0.475,-0.331,-0.706
-0.447,-0.397,-0.686
-0.414,-0.385,-0.673
-0.356,-0.439,-0.710
-0.357,-0.452,-0.700
-0.324,-0.268,-0.639
-0.310,-0.406,-0.705
-0.302,-0.393,-0.702
-0.281,-0.315,-0.678
-0.283,-0.329,-0.691
-0.289,-0.331,-0.657
-0.277,-0.291,-0.671
-0.242,-0.437,-0.708
-0.225,-0.459,-0.736
-0.182,-0.497,-0.779
-0.192,-0.445,-0.782
-0.199,-0.427,-0.770
-0.211,-0.437,-0.789
-0.264,-0.392,-0.731
-0.278,-0.368,-0.723
-0.305,-0.375,-0.719
-0.312,-0.380,-0.707
-0.322,-0.380,-0.712
-0.286,-0.462,-0.752
-0.317,-0.523,-0.859
-0.341,-0.577,-0.996
-0.378,-0.678,-1.103
-0.398,-0.683,-1.077
-0.376,-0.656,-1.038
-0.325,-0.436,-0.863
-0.373,-0.337,-0.628
-0.401,-0.329,-0.625
-0.438,-0.438,-0.747
-0.479,-0.715,-0.780
-0.563,-0.759,-0.780
-0.625,-0.585,-0.869
-0.667,-0.345,-0.771
-0.701,-0.449,-0.626
-0.796,-0.529,-0.692
-0.838,-0.599,-0.672
-0.795,-0.664,-0.758
-0.650,-0.621,-0.772
-0.581,-0.539,-0.630
-0.587,-0.513,-0.584
-0.630,-0.506,-0.530
-0.634,-0.498,-0.533
-0.649,-0.479,-0.522
-0.690,-0.468,-0.521
-0.705,-0.432,-0.547
-0.676,-0.391,-0.572
-0.656,-0.348,-0.535
-0.717,-0.373,-0.595
-0.735,-0.342,-0.601
-0.707,-0.270,-0.613
-0.719,-0.270,-0.578
-0.720,-0.292,-0.574
-0.678,-0.335,-0.573
-0.676,-0.360,-0.510
-0.687,-0.363,-0.511
-0.682,-0.365,-0.581
-0.735,-0.297,-0.598
-0.741,-0.289,-0.575
-0.768,-0.229,-0.563
-0.802,-0.216,-0.554
-0.803,-0.256,-0.582
-0.769,-0.264,-0.549
-0.741,-0.262,-0.415
-0.771,-0.210,-0.463
-0.822,-0.297,-0.435
-0.825,-0.339,-0.467
-0.809,-0.291,-0.480
-0.776,-0.234,-0.607
-0.784,-0.277,-0.572
-0.794,-0.212,-0.496
-0.814,-0.263,-0.495
-0.804,-0.284,-0.541
-0.806,-0.273,-0.521
-0.793,-0.313,-0.473
-0.813,-0.307,-0.465
-0.833,-0.321,-0.470
-0.833,-0.340,-0.475
-0.824,-0.326,-0.452
-0.837,-0.341,-0.451
-0.850,-0.357,-0.436
-0.829,-0.366,-0.382
-0.817,-0.363,-0.382
-0.814,-0.393,-0.424
-0.858,-0.353,-0.475
-0.874,-0.334,-0.478
-0.849,-0.289,-0.503
-0.827,-0.327,-0.514
-0.846,-0.353,-0.528
-0.929,-0.340,-0.675
-0.921,-0.353,-0.705
-0.961,-0.349,-0.683
-1.142,-0.328,-0.629
-1.223,-0.268,-0.623
-1.230,-0.225,-0.640
-1.209,-0.206,-0.672
-1.143,-0.187,-0.703
-1.115,-0.156,-0.745
-1.063,-0.085,-0.776
-0.896,-0.003,-0.654
-0.935,-0.025,-0.663
-1.055,-0.197,-0.716
-0.925,-0.223,-0.833
-0.880,-0.403,-0.836
-0.660,-0.675,-0.701
-0.803,-0.451,-0.709
-0.903,-0.377,-0.667
-0.889,-0.340,-0.504
-0.947,-0.217,-0.752
-0.812,-0.272,-0.682
-0.804,-0.235,-0.550
-0.832,-0.407,-0.452
-0.825,-0.369,-0.388
-0.761,0.139,-0.498
-0.520,-0.818,-0.444
-0.569,-0.770,-0.493
-0.453,-0.528,-0.616
-0.457,-0.474,-0.566
-0.461,-0.376,-0.428
-0.302,-0.398,-0.560
-0.258,-0.385,-0.450
-0.248,-0.448,-0.574
-0.241,-0.575,-0.455
-0.187,-0.471,-0.543
-0.112,-0.465,-0.565
-0.031,-0.439,-0.573
-0.116,-0.064,-0.612
-0.163,-0.064,-0.578
-0.149,-0.112,-0.414
-0.103,-0.274,-0.403
-0.040,-0.373,-0.458
0.015,-0.402,-0.690
-0.028,-0.491,-0.742
-0.015,-0.542,-0.688
0.000,-0.606,-0.560
-0.022,-0.539,-0.562
-0.042,-0.426,-0.559
-0.057,-0.255,-0.568
-0.124,-0.272,-0.475
-0.122,-0.355,-0.448
-0.258,-0.654,-0.554
-0.522,-0.872,-0.726
-0.641,-0.933,-0.759
-0.417,-0.943,-0.610
-0.233,-0.792,-0.744
-0.343,-0.628,-1.001
-0.746,-0.603,-0.405
-0.544,-0.996,-0.593
-0.445,-1.115,-0.793
-0.604,-0.673,-0.922
-0.652,-0.776,-0.498
-0.591,-0.898,-0.355
-0.475,-0.911,-0.367
-0.466,-0.987,-0.512
-0.442,-0.990,-0.495
-0.439,-0.782,-0.595
-0.487,-0.688,-0.351
-0.574,-0.727,-0.542
-0.626,-0.631,-0.579
-0.656,-0.547,-0.569
-0.630,-0.570,-0.635
-0.631,-0.543,-0.649
-0.732,-0.456,-0.585
-0.708,-0.452,-0.610
-0.620,-0.450,-0.579
-0.538,-0.648,-0.555
-0.469,-0.796,-0.653
-0.480,-0.752,-0.691
-0.651,-0.609,-0.720
-0.656,-0.622,-0.785
-0.616,-0.584,-0.964
-0.708,-0.252,-0.569
-0.859,-0.188,-0.491
-0.918,-0.187,-0.425
-0.889,-0.361,-0.390
-0.855,-0.484,-0.556
-0.841,-0.558,-0.644
-0.668,-0.486,-0.596
-0.697,-0.395,-0.501
-0.721,-0.402,-0.471
-0.764,-0.454,-0.448
-0.811,-0.401,-0.496
-0.788,-0.405,-0.513
-0.743,-0.423,-0.452
-0.768,-0.418,-0.521
-0.727,-0.427,-0.536
-0.656,-0.413,-0.583
-0.697,-0.425,-0.506
-0.694,-0.455,-0.495
-0.772,-0.434,-0.579
-0.732,-0.403,-0.605
-0.746,-0.397,-0.581
-0.745,-0.361,-0.589
-0.738,-0.350,-0.593
-0.727,-0.401,-0.601
-0.676,-0.465,-0.616
-0.682,-0.421,-0.510
-0.694,-0.362,-0.636
-0.712,-0.306,-0.634
-0.734,-0.301,-0.547
-0.774,-0.276,-0.501
-0.814,-0.268,-0.492
-0.781,-0.190,-0.489
-0.813,-0.186,-0.488
-0.863,-0.189,-0.433
-0.843,-0.403,-0.537
-0.756,-0.435,-0.577
-0.615,-0.372,-0.635
-0.691,-0.391,-0.684
-0.698,-0.307,-0.511
-0.845,-0.362,-0.564
-0.784,-0.373,-0.520
-0.734,-0.395,-0.509
-0.720,-0.388,-0.541
-0.737,-0.376,-0.621
-0.729,-0.376,-0.644
-0.734,-0.338,-0.593
-0.745,-0.311,-0.567
-0.775,-0.290,-0.531
-0.783,-0.250,-0.525
-0.806,-0.284,-0.579
-0.767,-0.300,-0.591
-0.680,-0.313,-0.614
-0.636,-0.323,-0.594
-0.651,-0.377,-0.617
-0.677,-0.381,-0.650
-0.694,-0.280,-0.630
-0.740,-0.241,-0.574
-0.816,-0.265,-0.550
-0.850,-0.274,-0.505
-0.848,-0.293,-0.527
-0.783,-0.304,-0.528
-0.651,-0.290,-0.543
-0.676,-0.309,-0.557
-0.690,-0.423,-0.487
-0.704,-0.284,-0.483
-0.868,-0.181,-0.530
-1.026,-0.223,-0.464
-1.346,-0.110,-0.192
-1.415,-0.070,-0.183
-0.951,-0.055,-0.407
-0.867,-0.041,-0.380
-0.861,-0.074,-0.321
-0.884,-0.152,-0.380
-0.819,-0.194,-0.425
-0.817,-0.221,-0.484
-0.812,-0.168,-0.619
-0.813,-0.128,-0.553
-0.848,-0.100,-0.537
-0.861,-0.130,-0.542
-0.864,-0.159,-0.547
-0.853,-0.174,-0.535
-0.847,-0.205,-0.484
-0.890,-0.193,-0.425
-0.861,-0.214,-0.436
-0.832,-0.172,-0.456
-0.866,-0.162,-0.449
-0.901,-0.123,-0.450
-0.930,-0.167,-0.376
-0.924,-0.219,-0.381
-0.917,-0.212,-0.357
-0.899,-0.231,-0.340
-0.907,-0.245,-0.419
-0.878,-0.261,-0.432
-0.864,-0.211,-0.448
-0.839,-0.254,-0.455
-0.845,-0.262,-0.457
-0.861,-0.233,-0.448
-0.886,-0.214,-0.414
-0.899,-0.219,-0.409
-0.883,-0.248,-0.435
-0.837,-0.264,-0.445
-0.837,-0.244,-0.457
-0.855,-0.237,-0.431
-0.865,-0.208,-0.439
-0.895,-0.184,-0.434
-0.901,-0.149,-0.402
-0.906,-0.171,-0.405
-0.904,-0.188,-0.399
-0.866,-0.205,-0.418
-0.847,-0.192,-0.447
-0.840,-0.199,-0.436
-0.864,-0.163,-0.420
-0.905,-0.186,-0.394
-0.906,-0.178,-0.380
-0.941,-0.153,-0.342
-1.005,-0.174,-0.285
-1.017,-0.159,-0.303
-1.009,-0.163,-0.266
-0.980,-0.163,-0.237
-0.976,-0.170,-0.280
-0.937,-0.156,-0.244
-0.918,-0.184,-0.318
-0.918,-0.185,-0.339
-0.911,-0.186,-0.357
-0.915,-0.188,-0.354
-0.922,-0.188,-0.352
-0.931,-0.184,-0.345
-0.930,-0.176,-0.332
-0.925,-0.173,-0.330
-0.924,-0.170,-0.333
-0.929,-0.176,-0.324
-0.931,-0.186,-0.308
-0.938,-0.183,-0.297
-0.953,-0.190,-0.286
-0.948,-0.187,-0.287
-0.953,-0.179,-0.284
-0.961,-0.185,-0.277
-0.962,-0.182,-0.270
-0.975,-0.173,-0.253
-0.971,-0.181,-0.287
-0.955,-0.189,-0.289
-0.929,-0.190,-0.314
-0.922,-0.191,-0.313
-0.928,-0.177,-0.335
-0.918,-0.192,-0.347
-0.918,-0.187,-0.352
-0.913,-0.197,-0.354
-0.911,-0.211,-0.355
-0.904,-0.205,-0.367
-0.902,-0.216,-0.328
-0.899,-0.210,-0.352
-0.901,-0.209,-0.351
-0.915,-0.207,-0.340
-0.924,-0.209,-0.325
-0.929,-0.202,-0.326
-0.938,-0.196,-0.312
-0.935,-0.195,-0.304
-0.936,-0.205,-0.298
-0.953,-0.195,-0.305
-0.948,-0.195,-0.298
-0.950,-0.196,-0.284
-0.943,-0.212,-0.290
-0.934,-0.201,-0.304
-0.940,-0.210,-0.304
-0.936,-0.205,-0.322
-0.940,-0.196,-0.307
-0.945,-0.203,-0.276
-0.937,-0.214,-0.315
-0.944,-0.207,-0.308
-0.947,-0.202,-0.279
-0.948,-0.201,-0.281
-0.954,-0.200,-0.282
-0.956,-0.189,-0.237
-0.942,-0.182,-0.247
-0.957,-0.178,-0.265
-0.947,-0.177,-0.246
-0.956,-0.186,-0.231
-0.951,-0.189,-0.230
-0.954,-0.176,-0.244
-0.950,-0.178,-0.195
-0.962,-0.189,-0.250
-0.958,-0.186,-0.254
-0.957,-0.183,-0.252
-0.958,-0.188,-0.250
-0.962,-0.186,-0.247
-0.957,-0.201,-0.239
-0.954,-0.190,-0.248
-0.954,-0.194,-0.244
-0.958,-0.188,-0.241
-0.958,-0.192,-0.238
-0.960,-0.192,-0.236
-0.957,-0.197,-0.244
-0.949,-0.195,-0.245
-0.953,-0.194,-0.250
-0.954,-0.197,-0.245
-0.955,-0.194,-0.252
-0.956,-0.194,-0.246
-0.959,-0.190,-0.245
-0.962,-0.188,-0.239
-0.959,-0.191,-0.239
-0.959,-0.189,-0.242
-0.954,-0.185,-0.243
-0.958,-0.186,-0.246
-0.958,-0.187,-0.244
-0.960,-0.183,-0.238
-0.958,-0.187,-0.243
-0.958,-0.181,-0.245
-0.960,-0.189,-0.240
-0.951,-0.194,-0.252
-0.954,-0.188,-0.252
-0.957,-0.186,-0.249
-0.958,-0.186,-0.245
-0.955,-0.186,-0.246
-0.954,-0.193,-0.249
-0.957,-0.187,-0.244
-0.958,-0.188,-0.239
-0.957,-0.186,-0.241
-0.960,-0.183,-0.243
-0.958,-0.185,-0.241
-0.955,-0.192,-0.242
-0.956,-0.189,-0.246
-0.958,-0.184,-0.250
-0.958,-0.187,-0.244
-0.958,-0.186,-0.246
-0.956,-0.195,-0.244
-0.955,-0.192,-0.247
-0.955,-0.190,-0.246
-0.956,-0.187,-0.246
-0.956,-0.190,-0.244
-0.959,-0.191,-0.248
-0.956,-0.187,-0.253
-0.955,-0.186,-0.256
-0.954,-0.187,-0.256
-0.954,-0.192,-0.254
-0.961,-0.188,-0.249
-0.958,-0.198,-0.241
