aX,aY,aZ
0.358,-1.026,-0.353
0.349,-1.014,-0.357
0.297,-0.967,-0.333
0.306,-0.921,-0.345
0.347,-0.908,-0.351
0.334,-0.915,-0.373
0.280,-0.899,-0.370
0.283,-0.881,-0.358
0.278,-0.905,-0.386
0.251,-0.907,-0.372
0.258,-0.903,-0.367
0.234,-0.890,-0.437
0.230,-0.900,-0.394
0.219,-0.900,-0.398
0.206,-0.897,-0.416
0.202,-0.880,-0.418
0.237,-0.837,-0.379
0.184,-0.878,-0.431
0.147,-0.851,-0.427
0.159,-0.870,-0.431
0.155,-0.898,-0.488
0.106,-0.972,-0.551
0.016,-1.014,-0.610
0.142,-0.951,-0.582
0.148,-0.863,-0.513
0.109,-0.853,-0.505
0.133,-0.897,-0.501
0.111,-0.873,-0.504
0.128,-0.845,-0.536
0.122,-0.845,-0.533
0.109,-0.847,-0.527
0.104,-0.843,-0.496
0.103,-0.855,-0.498
0.077,-0.867,-0.502
0.109,-0.847,-0.521
0.099,-0.838,-0.532
0.101,-0.840,-0.528
0.096,-0.867,-0.534
0.095,-0.854,-0.521
0.100,-0.845,-0.524
0.100,-0.846,-0.529
0.098,-0.854,-0.531
0.102,-0.851,-0.531
0.090,-0.817,-0.524
0.101,-0.865,-0.513
0.099,-0.869,-0.515
0.098,-0.857,-0.529
0.102,-0.827,-0.521
0.109,-0.843,-0.523
0.089,-0.871,-0.524
0.105,-0.879,-0.529
0.103,-0.867,-0.538
0.117,-0.847,-0.533
0.119,-0.843,-0.519
0.109,-0.847,-0.520
0.088,-0.859,-0.525
0.117,-0.854,-0.532
0.098,-0.846,-0.549
0.114,-0.836,-0.535
0.124,-0.826,-0.534
0.135,-0.831,-0.545
0.127,-0.844,-0.541
0.126,-0.841,-0.555
0.139,-0.846,-0.555
0.137,-0.870,-0.552
0.145,-0.843,-0.528
0.155,-0.834,-0.526
0.151,-0.844,-0.529
0.149,-0.829,-0.522
0.175,-0.834,-0.529
0.163,-0.835,-0.539
0.176,-0.849,-0.537
0.173,-0.846,-0.535
0.177,-0.825,-0.542
0.189,-0.835,-0.539
0.188,-0.842,-0.550
0.192,-0.882,-0.554
0.206,-0.866,-0.567
0.203,-0.869,-0.567
0.211,-0.905,-0.563
0.218,-0.906,-0.566
0.222,-0.940,-0.576
0.207,-0.911,-0.542
0.184,-0.968,-0.533
0.182,-0.996,-0.534
0.201,-0.993,-0.490
0.221,-0.946,-0.453
0.249,-0.930,-0.458
0.319,-0.864,-0.389
0.300,-0.863,-0.406
0.315,-0.982,-0.399
0.333,-0.950,-0.319
0.310,-0.970,-0.544
0.369,-0.924,-0.324
0.361,-0.913,-0.326
0.281,-1.071,-0.475
0.363,-0.870,-0.302
0.454,-0.840,-0.195
0.376,-0.809,-0.306
0.474,-0.852,-0.230
0.433,-0.894,-0.266
0.467,-0.911,-0.271
0.446,-0.885,-0.245
0.527,-0.909,-0.119
0.519,-0.815,-0.181
0.536,-0.839,-0.187
0.535,-0.869,-0.220
0.535,-0.865,-0.118
0.482,-0.551,-0.280
0.934,-1.187,-0.025
0.549,-0.812,-0.099
0.637,-0.907,-0.061
0.649,-0.678,0.059
0.732,-0.641,0.040
0.718,-0.602,0.056
0.760,-0.544,0.095
0.775,-0.573,0.065
0.846,-0.566,0.071
0.824,-0.512,0.106
0.848,-0.527,0.135
0.851,-0.508,0.146
0.841,-0.514,0.176
0.893,-0.480,0.217
0.835,-0.371,0.255
0.817,-0.325,0.312
0.803,-0.237,0.324
0.826,-0.213,0.362
0.864,-0.192,0.371
0.839,-0.105,0.412
0.840,-0.044,0.418
0.869,-0.040,0.421
0.827,-0.002,0.424
0.805,0.081,0.436
0.871,0.122,0.420
0.800,0.189,0.453
0.843,0.269,0.479
0.706,0.282,0.493
0.723,0.411,0.515
0.710,0.436,0.517
0.685,0.420,0.503
0.742,0.483,0.454
0.635,0.463,0.423
0.656,0.632,0.396
0.760,0.652,0.475
0.699,0.696,0.420
0.752,0.691,0.384
0.710,0.613,0.372
0.663,0.591,0.342
0.689,0.691,0.409
0.560,0.756,0.474
0.527,0.817,0.480
0.545,0.810,0.267
0.652,0.765,0.234
0.656,0.734,0.214
0.732,0.835,0.275
0.746,0.883,0.268
0.765,0.914,0.287
0.721,0.829,0.320
0.709,0.792,0.358
0.694,0.627,0.448
0.640,0.402,0.426
0.578,0.362,0.381
0.520,0.308,0.497
0.575,0.259,0.529
0.605,0.202,0.438
0.644,0.110,0.414
0.741,-0.001,0.311
0.838,-0.136,0.249
0.817,-0.208,0.244
0.642,-0.413,0.218
0.772,-0.523,0.162
0.858,-0.630,0.120
0.730,-0.622,0.242
0.712,-0.658,0.294
0.746,-0.803,0.149
0.791,-0.800,0.068
0.811,-0.784,0.056
0.738,-0.672,0.118
0.812,-0.607,0.039
0.758,-0.656,-0.020
0.725,-0.611,0.031
0.655,-0.569,0.056
0.652,-0.560,0.006
0.714,-0.540,-0.061
0.651,-0.633,-0.121
0.644,-0.664,-0.138
0.609,-0.748,-0.241
0.522,-0.901,-0.263
0.492,-0.935,-0.286
0.449,-1.005,-0.323
0.454,-1.061,-0.379
0.588,-1.096,-0.375
0.345,-1.076,-0.343
0.454,-1.006,-0.436
0.480,-0.978,-0.399
0.380,-0.898,-0.371
0.378,-0.926,-0.429
0.376,-0.953,-0.457
0.344,-0.912,-0.435
0.312,-0.896,-0.462
0.316,-0.886,-0.460
0.321,-0.874,-0.498
0.283,-0.821,-0.484
0.262,-0.844,-0.471
0.240,-0.741,-0.494
0.133,-0.742,-0.654
0.139,-0.905,-0.732
0.061,-1.178,-0.724
0.022,-1.081,-0.785
0.066,-0.936,-0.630
0.080,-0.837,-0.760
0.119,-0.776,-0.651
0.103,-0.760,-0.587
0.105,-0.668,-0.552
0.090,-0.687,-0.602
0.099,-0.671,-0.645
0.058,-0.717,-0.701
0.048,-0.736,-0.707
0.070,-0.732,-0.738
0.079,-0.641,-0.666
0.060,-0.732,-0.758
0.033,-0.756,-0.771
0.034,-0.733,-0.728
0.048,-0.685,-0.718
0.044,-0.680,-0.722
0.043,-0.715,-0.747
0.052,-0.673,-0.740
0.052,-0.659,-0.754
0.046,-0.647,-0.738
0.042,-0.664,-0.755
0.042,-0.659,-0.748
0.037,-0.648,-0.751
0.028,-0.662,-0.761
0.031,-0.665,-0.744
0.030,-0.671,-0.743
0.033,-0.654,-0.727
0.039,-0.648,-0.744
0.034,-0.650,-0.758
0.026,-0.680,-0.773
0.035,-0.668,-0.759
0.038,-0.643,-0.739
0.031,-0.658,-0.753
0.033,-0.659,-0.755
0.035,-0.661,-0.751
0.031,-0.658,-0.737
0.034,-0.650,-0.733
0.031,-0.652,-0.746
0.031,-0.659,-0.763
0.025,-0.663,-0.753
0.031,-0.645,-0.765
0.037,-0.641,-0.754
0.037,-0.652,-0.753
0.036,-0.659,-0.768
0.032,-0.660,-0.770
0.032,-0.659,-0.765
0.031,-0.665,-0.769
0.022,-0.674,-0.803
0.038,-0.688,-0.813
0.045,-0.737,-0.857
-0.089,-0.892,-1.349
0.093,-0.744,-0.821
0.021,-0.753,-0.691
0.233,-0.836,-0.513
0.293,-0.788,-0.549
0.224,-0.916,-0.833
0.183,-0.948,-0.758
0.186,-0.965,-0.752
0.217,-0.900,-0.649
0.214,-0.932,-0.623
0.194,-0.934,-0.645
0.192,-1.000,-0.546
0.196,-1.024,-0.488
0.204,-0.994,-0.459
0.235,-0.942,-0.377
0.304,-1.392,-0.485
0.303,-0.711,-0.306
0.315,-0.447,-0.193
0.358,-0.841,-0.226
0.388,-0.902,-0.221
0.419,-0.812,-0.222
0.461,-0.748,-0.141
0.478,-0.762,-0.182
0.529,-0.797,-0.201
0.500,-0.820,-0.170
0.544,-0.805,-0.181
0.527,-0.720,-0.100
0.608,-0.812,-0.158
0.620,-0.651,0.002
0.610,-0.785,-0.139
0.675,-0.787,-0.087
0.620,-0.673,-0.049
0.635,-0.650,-0.001
0.691,-0.619,0.033
0.745,-0.552,0.055
0.742,-0.569,0.076
0.752,-0.549,0.078
0.842,-0.414,0.140
0.818,-0.418,0.136
0.841,-0.326,0.222
0.733,-0.314,0.245
0.881,-0.300,0.301
0.798,-0.278,0.258
0.806,-0.217,0.277
0.889,-0.176,0.264
0.896,-0.132,0.311
0.833,-0.083,0.260
0.878,-0.072,0.265
0.855,0.000,0.294
0.835,0.019,0.325
0.911,0.079,0.323
0.754,0.149,0.311
0.849,0.282,0.340
0.702,0.354,0.419
0.735,0.441,0.437
0.733,0.504,0.314
0.707,0.549,0.320
0.758,0.715,0.336
1.036,0.837,0.345
0.778,0.846,0.295
0.773,0.893,0.305
0.753,0.797,0.262
0.732,0.769,0.265
0.722,0.630,0.242
0.701,0.627,0.263
0.680,0.687,0.314
0.675,0.742,0.353
0.680,0.651,0.359
0.519,0.684,0.299
0.749,0.591,0.244
1.003,0.416,0.147
0.877,0.412,0.149
0.843,0.371,0.243
0.867,0.241,0.274
0.823,0.276,0.236
0.903,0.161,0.210
0.834,0.108,0.226
0.905,-0.058,0.154
0.884,-0.081,0.170
0.866,-0.131,0.152
0.849,-0.258,0.120
0.816,-0.290,0.114
0.832,-0.361,0.101
0.852,-0.420,0.022
0.824,-0.456,0.014
0.770,-0.518,0.011
0.745,-0.551,0.027
0.740,-0.566,-0.006
0.727,-0.619,-0.020
0.697,-0.676,-0.053
0.656,-0.699,-0.015
0.626,-0.694,-0.043
0.667,-0.727,-0.203
0.644,-0.740,-0.193
0.629,-0.711,-0.181
0.607,-0.736,-0.273
0.602,-0.870,-0.292
0.627,-0.769,-0.369
0.648,-0.776,-0.386
0.609,-0.773,-0.363
0.570,-0.820,-0.398
0.528,-0.892,-0.409
0.541,-0.872,-0.452
0.549,-0.888,-0.507
0.502,-0.896,-0.405
0.489,-0.840,-0.436
0.467,-0.845,-0.428
0.431,-0.796,-0.457
0.421,-0.794,-0.483
0.401,-0.813,-0.490
0.385,-0.802,-0.517
0.382,-0.798,-0.529
0.368,-0.795,-0.583
0.364,-0.777,-0.565
0.342,-0.754,-0.574
0.350,-0.740,-0.582
0.326,-0.758,-0.631
0.322,-0.762,-0.630
0.264,-0.787,-0.622
0.272,-0.757,-0.646
0.274,-0.758,-0.675
0.244,-0.719,-0.626
0.175,-0.725,-0.658
0.195,-0.722,-0.672
0.149,-0.842,-0.650
0.112,-0.827,-0.740
0.108,-0.838,-0.862
0.104,-0.860,-0.844
0.167,-0.800,-0.759
0.160,-0.761,-0.849
0.191,-0.689,-0.822
0.133,-0.652,-0.710
0.132,-0.642,-0.683
0.113,-0.646,-0.698
0.093,-0.651,-0.735
0.087,-0.662,-0.733
0.087,-0.671,-0.756
0.091,-0.661,-0.761
0.074,-0.666,-0.763
0.085,-0.657,-0.775
0.086,-0.660,-0.800
0.067,-0.660,-0.782
0.084,-0.635,-0.766
0.088,-0.636,-0.749
0.088,-0.634,-0.747
0.085,-0.627,-0.765
0.090,-0.626,-0.773
0.085,-0.644,-0.776
0.088,-0.628,-0.751
0.085,-0.646,-0.757
0.085,-0.635,-0.748
0.081,-0.630,-0.761
0.082,-0.646,-0.760
0.086,-0.634,-0.754
0.084,-0.630,-0.769
0.083,-0.626,-0.764
0.083,-0.629,-0.764
0.081,-0.636,-0.779
0.083,-0.633,-0.768
0.086,-0.630,-0.766
0.087,-0.633,-0.778
0.086,-0.630,-0.774
0.086,-0.639,-0.778
0.089,-0.635,-0.800
0.095,-0.654,-0.849
0.097,-0.675,-0.875
0.078,-0.710,-0.926
0.059,-0.774,-0.874
0.120,-0.735,-0.912
0.127,-0.763,-0.774
0.147,-0.781,-0.807
0.157,-0.793,-0.825
0.153,-0.886,-0.888
0.137,-0.943,-0.847
0.173,-0.928,-0.843
0.188,-0.921,-0.809
0.261,-0.882,-0.594
0.233,-0.953,-0.819
0.349,-0.855,-0.556
0.450,-0.884,-0.263
0.271,-0.912,-0.618
0.137,-1.082,-0.474
0.370,-1.059,-0.569
0.392,-0.698,-0.290
0.352,-0.753,-0.336
0.396,-0.813,-0.318
0.386,-0.745,-0.298
0.429,-0.713,-0.245
0.506,-0.828,-0.160
0.494,-0.633,-0.118
0.538,-0.636,-0.081
0.581,-0.727,-0.203
0.589,-0.638,-0.115
0.591,-0.633,-0.092
0.645,-0.663,-0.072
0.689,-0.647,-0.052
0.699,-0.652,-0.053
0.704,-0.610,-0.060
0.752,-0.641,-0.023
0.776,-0.621,-0.026
0.788,-0.591,0.054
0.818,-0.571,0.040
0.810,-0.549,0.009
0.798,-0.477,0.034
0.837,-0.490,0.038
0.842,-0.428,0.088
0.895,-0.379,0.139
0.802,-0.261,0.135
0.912,-0.260,0.159
0.820,-0.202,0.170
0.937,-0.232,0.159
0.932,-0.196,0.209
0.948,-0.189,0.231
0.863,-0.125,0.214
0.861,-0.056,0.276
0.859,-0.027,0.279
0.928,-0.025,0.248
0.904,0.043,0.261
0.753,0.167,0.325
0.905,0.236,0.299
0.813,0.330,0.362
0.771,0.363,0.380
0.838,0.337,0.352
0.619,0.508,0.368
0.797,0.557,0.372
0.716,0.608,0.364
0.562,0.871,0.331
0.821,0.900,0.359
0.714,1.008,0.412
0.778,0.909,0.394
0.730,0.798,0.284
0.772,0.689,0.254
0.660,0.536,0.278
0.589,0.581,0.414
0.607,0.627,0.432
0.723,0.627,0.379
0.891,0.494,0.324
0.727,0.426,0.184
0.801,0.341,0.102
0.832,0.242,0.215
0.759,0.259,0.261
0.799,0.167,0.231
0.854,0.000,0.069
0.757,-0.132,0.162
0.727,-0.167,0.175
0.699,-0.246,0.156
0.757,-0.260,0.089
0.786,-0.469,-0.098
0.716,-0.487,-0.007
0.711,-0.516,0.054
0.703,-0.540,-0.040
0.793,-0.707,-0.297
0.740,-0.768,-0.229
0.648,-0.728,-0.084
0.644,-0.712,-0.127
0.634,-0.742,-0.163
0.662,-0.821,-0.306
0.585,-0.880,-0.258
0.595,-0.899,-0.213
0.626,-0.864,-0.367
0.636,-0.905,-0.491
0.590,-0.821,-0.467
0.577,-0.846,-0.381
0.565,-0.825,-0.421
0.547,-0.828,-0.446
0.523,-0.857,-0.451
0.489,-0.808,-0.430
0.486,-0.797,-0.439
0.462,-0.828,-0.527
0.401,-0.867,-0.489
0.372,-0.867,-0.464
0.359,-0.854,-0.462
0.373,-0.860,-0.558
0.281,-0.846,-0.509
0.295,-0.845,-0.515
0.281,-0.845,-0.525
0.260,-0.809,-0.542
0.265,-0.807,-0.526
0.266,-0.789,-0.528
0.276,-0.741,-0.522
0.252,-0.782,-0.547
0.235,-0.722,-0.587
0.211,-0.731,-0.575
0.184,-0.738,-0.577
0.218,-0.746,-0.599
0.181,-0.804,-0.699
0.033,-1.016,-0.921
-0.045,-1.153,-1.006
-0.068,-1.148,-1.016
0.112,-0.866,-0.663
0.066,-0.694,-0.625
0.096,-0.648,-0.621
0.100,-0.628,-0.630
0.082,-0.701,-0.692
0.073,-0.717,-0.699
0.058,-0.736,-0.736
0.044,-0.740,-0.739
0.045,-0.739,-0.720
0.052,-0.724,-0.681
0.071,-0.695,-0.691
0.076,-0.689,-0.697
0.052,-0.712,-0.683
0.056,-0.720,-0.691
0.061,-0.713,-0.687
0.056,-0.714,-0.728
0.071,-0.708,-0.704
0.070,-0.702,-0.695
0.060,-0.708,-0.713
0.055,-0.713,-0.685
0.053,-0.706,-0.687
0.060,-0.702,-0.703
0.061,-0.706,-0.695
0.057,-0.704,-0.709
0.057,-0.713,-0.701
0.060,-0.695,-0.707
0.061,-0.705,-0.710
0.059,-0.705,-0.711
0.057,-0.711,-0.700
0.061,-0.707,-0.714
0.061,-0.714,-0.716
0.059,-0.719,-0.725
0.074,-0.744,-0.778
0.106,-0.723,-0.725
0.078,-0.730,-0.786
0.096,-0.750,-0.732
0.095,-0.796,-0.669
0.100,-0.785,-0.853
0.126,-0.770,-0.797
0.194,-0.849,-0.653
0.203,-0.839,-0.775
0.188,-0.839,-0.721
0.200,-0.836,-0.794
0.184,-0.829,-0.691
0.164,-0.915,-0.666
0.170,-0.888,-0.676
0.132,-0.965,-0.698
0.182,-0.940,-0.571
0.200,-0.934,-0.574
0.231,-0.928,-0.540
0.264,-0.919,-0.498
0.278,-0.888,-0.464
0.289,-0.321,-0.243
0.237,-0.472,-0.336
0.394,-0.894,-0.337
0.408,-0.840,-0.383
0.420,-0.790,-0.330
0.440,-0.783,-0.348
0.466,-0.815,-0.358
0.468,-0.788,-0.332
0.498,-0.794,-0.306
0.538,-0.833,-0.237
0.535,-0.746,-0.291
0.538,-0.766,-0.278
0.584,-0.788,-0.247
0.661,-0.810,-0.235
0.622,-0.765,-0.237
0.636,-0.695,-0.193
0.712,-0.715,-0.187
0.678,-0.649,-0.152
0.750,-0.614,-0.064
0.825,-0.592,-0.060
0.694,-0.480,-0.072
0.825,-0.514,-0.017
0.743,-0.407,-0.028
0.899,-0.489,0.033
0.876,-0.443,0.055
0.952,-0.409,0.088
0.833,-0.303,0.102
0.890,-0.272,0.099
0.903,-0.212,0.158
0.781,-0.242,0.164
0.874,-0.172,0.193
0.849,-0.078,0.181
0.887,-0.088,0.186
0.879,-0.045,0.236
0.827,0.092,0.241
0.915,0.039,0.206
0.852,0.060,0.217
0.893,0.155,0.226
0.851,0.157,0.262
0.707,0.259,0.339
0.782,0.214,0.203
0.548,0.079,0.357
0.756,0.321,0.241
0.729,0.712,0.378
0.875,0.840,0.387
0.872,1.009,0.307
0.799,1.036,0.203
0.796,1.025,0.197
0.792,0.941,0.214
0.775,0.763,0.163
0.789,0.710,0.151
0.718,0.631,0.160
0.655,0.658,0.250
0.639,0.692,0.304
0.599,0.738,0.365
0.564,0.751,0.265
0.793,0.655,0.258
0.496,0.618,0.256
0.771,0.353,0.186
0.793,0.186,0.146
0.832,0.161,0.190
0.785,0.116,0.194
0.884,0.059,0.099
0.844,0.017,0.055
0.811,-0.035,0.064
0.895,-0.076,0.010
0.902,-0.094,-0.044
0.905,-0.229,-0.113
0.877,-0.366,-0.117
0.847,-0.408,-0.169
0.791,-0.529,-0.154
0.745,-0.571,-0.177
0.727,-0.614,-0.206
0.685,-0.657,-0.205
0.704,-0.674,-0.234
0.653,-0.720,-0.254
0.629,-0.759,-0.272
0.581,-0.730,-0.287
0.597,-0.715,-0.311
0.617,-0.775,-0.400
0.545,-0.806,-0.348
0.556,-0.789,-0.332
0.491,-0.829,-0.345
0.475,-0.903,-0.463
0.456,-0.901,-0.477
0.439,-0.856,-0.467
0.443,-0.843,-0.580
0.380,-0.801,-0.592
0.417,-0.833,-0.592
0.345,-0.776,-0.550
0.314,-0.789,-0.543
0.303,-0.855,-0.486
0.293,-0.812,-0.484
0.206,-0.796,-0.528
0.173,-0.810,-0.606
0.112,-0.843,-0.599
0.099,-0.901,-0.645
0.026,-0.868,-0.520
-0.059,-1.071,-0.600
-0.114,-1.216,-0.709
-0.244,-1.370,-0.954
-0.065,-0.890,-0.753
0.064,-0.842,-0.716
0.227,-0.720,-0.828
0.101,-0.608,-0.735
0.058,-0.666,-0.692
0.079,-0.724,-0.616
0.007,-0.738,-0.621
0.000,-0.758,-0.647
-0.039,-0.758,-0.684
-0.005,-0.734,-0.705
0.001,-0.730,-0.711
0.005,-0.732,-0.677
0.010,-0.735,-0.684
0.014,-0.729,-0.677
0.013,-0.728,-0.664
0.007,-0.744,-0.698
0.009,-0.736,-0.695
0.017,-0.742,-0.702
0.013,-0.731,-0.682
0.013,-0.722,-0.673
0.005,-0.737,-0.682
0.005,-0.740,-0.658
-0.016,-0.725,-0.656
0.029,-0.721,-0.691
0.009,-0.725,-0.697
0.006,-0.731,-0.688
0.004,-0.723,-0.687
0.002,-0.736,-0.691
0.004,-0.742,-0.671
0.007,-0.728,-0.669
0.008,-0.716,-0.686
-0.054,-0.707,-0.705
0.061,-0.747,-0.686
0.016,-0.729,-0.707
0.011,-0.725,-0.696
0.007,-0.732,-0.698
0.002,-0.750,-0.699
0.000,-0.754,-0.721
0.003,-0.765,-0.737
0.013,-0.775,-0.717
0.023,-0.792,-0.756
0.032,-0.778,-0.780
0.078,-0.820,-0.841
0.093,-0.798,-0.838
0.197,-0.786,-1.005
0.146,-0.889,-0.904
0.196,-0.834,-0.813
0.185,-0.861,-0.772
0.191,-0.887,-0.677
0.187,-0.886,-0.633
0.177,-0.898,-0.653
0.159,-1.167,-0.705
0.273,-0.893,-0.507
0.266,-0.898,-0.488
0.322,-0.837,-0.387
0.360,-0.890,-0.422
0.350,-0.851,-0.302
0.421,-0.768,-0.345
0.398,-0.741,-0.269
0.469,-0.802,-0.301
0.501,-0.727,-0.278
0.546,-0.723,-0.265
0.564,-0.698,-0.223
0.588,-0.616,-0.205
0.613,-0.620,-0.211
0.615,-0.560,-0.164
0.671,-0.510,-0.141
0.712,-0.576,-0.141
0.729,-0.535,-0.120
0.727,-0.617,-0.078
0.788,-0.488,-0.055
0.803,-0.438,-0.030
0.853,-0.468,-0.040
0.763,-0.404,0.014
0.859,-0.446,0.022
0.844,-0.407,0.057
0.837,-0.286,0.085
0.885,-0.295,0.104
0.850,-0.203,0.131
0.906,-0.206,0.146
0.867,-0.129,0.187
0.857,-0.090,0.191
0.762,0.037,0.229
0.909,-0.017,0.210
0.865,0.094,0.238
0.762,0.198,0.280
0.710,0.266,0.292
0.649,0.438,0.333
0.623,0.627,0.457
0.681,0.650,0.438
0.375,1.016,0.552
0.909,1.120,0.410
0.888,1.114,0.313
0.781,1.105,0.189
0.695,0.948,0.183
0.691,0.911,0.170
0.736,0.737,0.148
0.725,0.765,0.239
0.714,0.826,0.300
0.664,0.832,0.356
0.643,0.739,0.366
0.564,0.728,0.362
0.610,0.539,0.319
0.691,0.300,0.358
0.599,0.304,0.357
0.729,0.216,0.304
0.669,0.184,0.427
0.668,0.137,0.404
0.711,0.028,0.248
0.784,-0.117,0.027
0.758,-0.142,-0.015
0.760,-0.173,0.129
0.774,-0.297,-0.081
0.801,-0.354,-0.121
0.820,-0.484,-0.277
0.757,-0.566,-0.255
0.712,-0.583,-0.191
0.692,-0.635,-0.221
0.735,-0.779,-0.351
0.692,-0.760,-0.308
0.662,-0.736,-0.273
0.644,-0.677,-0.224
0.654,-0.650,-0.244
0.691,-0.706,-0.368
0.558,-0.717,-0.394
0.551,-0.726,-0.395
0.516,-0.758,-0.601
0.516,-0.795,-0.705
0.484,-0.778,-0.686
0.357,-0.747,-0.620
0.367,-0.767,-0.549
0.357,-0.742,-0.574
0.328,-0.779,-0.711
0.281,-0.782,-0.713
0.244,-0.765,-0.682
0.260,-0.754,-0.652
0.265,-0.697,-0.612
0.279,-0.653,-0.708
0.261,-0.698,-0.900
0.260,-0.724,-0.780
0.285,-0.699,-0.731
0.308,-0.636,-0.768
0.256,-0.658,-0.763
0.249,-0.656,-0.727
0.241,-0.811,-0.841
0.158,-0.802,-0.718
0.136,-0.874,-0.815
0.074,-0.833,-0.828
0.027,-0.897,-0.963
0.014,-0.840,-0.933
0.145,-0.742,-0.892
0.195,-0.609,-0.790
0.166,-0.568,-0.770
0.110,-0.575,-0.756
0.106,-0.568,-0.710
0.121,-0.586,-0.718
0.033,-0.632,-0.845
-0.008,-0.635,-0.832
0.020,-0.633,-0.829
0.029,-0.567,-0.850
0.021,-0.595,-0.813
0.019,-0.594,-0.789
0.035,-0.537,-0.842
0.035,-0.559,-0.845
0.037,-0.549,-0.830
0.027,-0.543,-0.827
0.024,-0.548,-0.856
0.031,-0.539,-0.841
0.028,-0.538,-0.826
0.031,-0.555,-0.843
0.028,-0.551,-0.836
0.038,-0.546,-0.849
0.033,-0.511,-0.829
0.029,-0.520,-0.820
0.035,-0.532,-0.796
0.028,-0.513,-0.867
0.025,-0.522,-0.880
0.017,-0.506,-0.889
0.011,-0.515,-0.835
0.018,-0.537,-0.901
0.034,-0.535,-0.856
0.041,-0.541,-0.931
0.074,-0.542,-0.894
0.059,-0.571,-1.028
0.108,-0.682,-1.215
0.079,-0.569,-1.136
0.092,-0.597,-1.057
0.075,-0.661,-1.078
-0.016,-0.806,-1.208
-0.028,-0.823,-1.034
-0.040,-0.862,-1.027
-0.004,-0.946,-0.899
-0.018,-0.956,-0.870
-0.082,-1.055,-0.783
-0.248,-1.382,-1.051
0.106,-1.067,-0.438
0.198,-0.946,-0.317
0.264,-0.845,-0.236
0.358,-0.729,-0.256
0.425,-0.703,-0.231
0.476,-0.671,-0.163
0.531,-0.603,-0.121
0.558,-0.558,-0.097
0.596,-0.508,-0.082
0.668,-0.444,-0.101
0.715,-0.425,-0.102
0.774,-0.417,-0.103
0.768,-0.415,-0.042
0.751,-0.411,-0.021
0.753,-0.413,-0.025
0.762,-0.369,0.020
0.761,-0.333,0.064
0.782,-0.280,0.140
0.807,-0.237,0.172
0.799,-0.247,0.208
0.800,-0.222,0.210
0.777,-0.231,0.241
0.782,-0.223,0.258
0.786,-0.201,0.270
0.806,-0.182,0.269
0.816,-0.170,0.257
0.819,-0.132,0.241
0.828,-0.039,0.284
0.842,0.023,0.311
0.834,0.183,0.390
0.792,0.309,0.484
0.804,0.407,0.552
0.793,0.585,0.666
0.811,0.753,0.668
0.805,0.873,0.666
0.802,0.860,0.526
0.791,0.798,0.480
0.716,0.584,0.431
0.578,0.405,0.553
0.521,0.348,0.558
0.509,0.268,0.596
0.536,0.280,0.627
0.572,0.291,0.641
0.652,0.314,0.598
0.728,0.308,0.462
0.744,0.313,0.452
0.759,0.298,0.416
0.844,0.181,0.316
0.861,0.135,0.290
0.759,0.069,0.347
0.692,-0.004,0.273
0.861,-0.130,0.143
0.809,-0.346,-0.040
0.671,-0.384,0.141
0.625,-0.398,0.193
0.646,-0.553,-0.061
0.729,-0.734,-0.297
0.697,-0.762,-0.299
0.609,-0.754,-0.161
0.585,-0.843,-0.284
0.571,-0.906,-0.360
0.513,-0.984,-0.355
0.423,-0.935,-0.159
0.347,-0.936,-0.277
0.422,-0.989,-0.433
0.402,-0.974,-0.392
0.383,-0.974,-0.324
0.375,-0.950,-0.285
0.430,-0.939,-0.436
0.402,-0.950,-0.510
0.360,-0.953,-0.447
0.331,-0.965,-0.400
0.305,-0.973,-0.425
0.300,-0.963,-0.503
0.244,-0.949,-0.529
0.229,-0.932,-0.476
0.228,-0.896,-0.436
0.245,-0.833,-0.519
0.248,-0.822,-0.556
0.281,-0.776,-0.586
0.306,-0.752,-0.561
0.294,-0.703,-0.572
0.239,-0.729,-0.713
0.209,-0.673,-0.696
0.198,-0.636,-0.669
0.148,-0.563,-0.706
0.128,-0.538,-0.732
0.106,-0.544,-0.781
0.100,-0.553,-0.834
0.062,-0.706,-0.841
0.012,-0.862,-1.062
-0.149,-0.716,-1.047
-0.155,-0.735,-1.227
-0.143,-0.728,-0.989
-0.182,-0.550,-0.977
0.027,-0.401,-0.937
0.111,-0.352,-1.035
0.249,-0.076,-1.170
-0.049,-0.608,-0.858
-0.015,-0.465,-0.765
0.000,-0.353,-0.667
0.000,-0.449,-0.759
0.018,-0.519,-0.845
-0.051,-0.502,-1.044
-0.089,-0.446,-0.991
-0.049,-0.464,-0.943
-0.063,-0.465,-0.950
-0.034,-0.427,-0.922
-0.005,-0.418,-0.915
0.013,-0.432,-0.879
0.001,-0.441,-0.869
-0.026,-0.433,-0.892
-0.023,-0.459,-0.915
-0.021,-0.447,-0.886
-0.018,-0.442,-0.880
-0.019,-0.439,-0.907
-0.033,-0.452,-0.939
-0.040,-0.436,-0.927
-0.026,-0.453,-0.973
-0.038,-0.396,-0.805
-0.041,-0.475,-0.892
-0.050,-0.471,-0.970
-0.037,-0.522,-0.946
0.025,-0.485,-1.016
-0.025,-0.507,-1.032
0.046,-0.557,-1.136
0.108,-0.544,-1.020
0.149,-0.609,-0.921
0.102,-0.684,-0.934
0.084,-0.689,-0.923
0.121,-0.710,-0.902
0.149,-0.682,-0.877
0.159,-0.700,-0.877
